rfid,demux_reads,mapped_read_pairs,unmapped_reads_ratio,duplication_ratio,uniq_mapped_ratio,QC_reads,QC_sex,date,file_location,missing_rate,QC_missing,heterozygosity_rate,QC_heterozygosity,coatcolor,QC_coat_color_albino,QC_pass
933000320046687,4745598,4672151,0.00963956491889958,0.121346,0.785074715557449,pass,pass,01202021,/projects/ps-palmer/hs_rats/201218_A00953_0203_BHN5HYDSXY/beagle/hs_rats_n1912_01082021_beagle.vcf.gz,0.0511383,pass,0.322038895898273,pass,BLACK,pass,pass
933000320046688,4194347,4142017,0.00793901887469015,0.083595,0.789537084080073,pass,pass,01202021,/projects/ps-palmer/hs_rats/201218_A00953_0203_BHN5HYDSXY/beagle/hs_rats_n1912_01082021_beagle.vcf.gz,0.0520433,pass,0.322962335541724,pass,BLACKHOOD,pass,pass
933000320046689,1282106,1264583,0.00922193640775412,0.086211,0.784834483264254,pass,pass,01202021,/projects/ps-palmer/hs_rats/201218_A00953_0203_BHN5HYDSXY/beagle/hs_rats_n1912_01082021_beagle.vcf.gz,0.076799,pass,0.314832059464662,pass,ALBINO,pass,pass
933000320046690,1292917,1275228,0.00877705220056663,0.082645,0.791353582635235,pass,pass,01202021,/projects/ps-palmer/hs_rats/201218_A00953_0203_BHN5HYDSXY/beagle/hs_rats_n1912_01082021_beagle.vcf.gz,0.0765339,pass,0.305926600563981,pass,BROWNHOOD,pass,pass
933000320046691,3442921,3394771,0.0088355207685567,0.084181,0.804648436603686,pass,pass,01202021,/projects/ps-palmer/hs_rats/201218_A00953_0203_BHN5HYDSXY/beagle/hs_rats_n1912_01082021_beagle.vcf.gz,0.0539071,pass,0.319314296506854,pass,BROWNHOOD,pass,pass
933000320046694,3297757,3254251,0.00858674547578854,0.088575,0.789921301054019,pass,pass,01202021,/projects/ps-palmer/hs_rats/201218_A00953_0203_BHN5HYDSXY/beagle/hs_rats_n1912_01082021_beagle.vcf.gz,0.0555859,pass,0.309295238118966,pass,ALBINO,pass,pass
933000320046695,1490782,1469708,0.00901238410444988,0.082041,0.799783603504738,pass,pass,01202021,/projects/ps-palmer/hs_rats/201218_A00953_0203_BHN5HYDSXY/beagle/hs_rats_n1912_01082021_beagle.vcf.gz,0.0716961,pass,0.298509521420554,pass,BLACK,pass,pass
933000320046696,1399141,1378469,0.00945115610220843,0.082734,0.793183103061093,pass,pass,01202021,/projects/ps-palmer/hs_rats/201218_A00953_0203_BHN5HYDSXY/beagle/hs_rats_n1912_01082021_beagle.vcf.gz,0.0729248,pass,0.326333166351138,pass,ALBINO,pass,pass
933000320046697,853111,841184,0.00939561205986091,0.081083,0.779914923145992,reject,pass,01202021,/projects/ps-palmer/hs_rats/201218_A00953_0203_BHN5HYDSXY/beagle/hs_rats_n1912_01082021_beagle.vcf.gz,0.0922978,pass,0.320460399795698,pass,BLACKHOOD,pass,reject
933000320046701,1729092,1696837,0.01180243734862,0.087427,0.794373867902922,pass,pass,01202021,/projects/ps-palmer/hs_rats/201218_A00953_0203_BHN5HYDSXY/beagle/hs_rats_n1912_01082021_beagle.vcf.gz,0.0676664,pass,0.312064691476724,pass,ALBINO,pass,pass
933000320046702,7335581,7223751,0.00938296503030912,0.089495,0.809154448706926,pass,pass,01202021,/projects/ps-palmer/hs_rats/201218_A00953_0203_BHN5HYDSXY/beagle/hs_rats_n1912_01082021_beagle.vcf.gz,0.0442623,pass,0.309746179498924,pass,ALBINO,pass,pass
933000320046703,1840938,1803971,0.0121171924312497,0.084733,0.791153477194778,pass,pass,01202021,/projects/ps-palmer/hs_rats/201218_A00953_0203_BHN5HYDSXY/beagle/hs_rats_n1912_01082021_beagle.vcf.gz,0.0725105,pass,0.320445047782982,pass,BLACKHOOD,pass,pass
933000320046705,3273200,3217226,0.0107093975314677,0.088698,0.805156421850177,pass,reject,01202021,/projects/ps-palmer/hs_rats/201218_A00953_0203_BHN5HYDSXY/beagle/hs_rats_n1912_01082021_beagle.vcf.gz,0.0538364,pass,0.308566948751628,pass,BLACKHOOD,pass,reject
933000320046707,3441357,3387821,0.00947663959304426,0.085121,0.830521070612552,pass,pass,01202021,/projects/ps-palmer/hs_rats/201218_A00953_0203_BHN5HYDSXY/beagle/hs_rats_n1912_01082021_beagle.vcf.gz,0.055264,pass,0.301386725638796,pass,ALBINO,pass,pass
933000320046708,1531962,1504320,0.0109816692581148,0.081313,0.818543475621458,pass,pass,01202021,/projects/ps-palmer/hs_rats/201218_A00953_0203_BHN5HYDSXY/beagle/hs_rats_n1912_01082021_beagle.vcf.gz,0.0718862,pass,0.316585364534991,pass,ALBINO,pass,pass
933000320046712,2317378,2273825,0.0116510987849199,0.087673,0.799675106952772,pass,pass,01202021,/projects/ps-palmer/hs_rats/201218_A00953_0203_BHN5HYDSXY/beagle/hs_rats_n1912_01082021_beagle.vcf.gz,0.0637186,pass,0.303646772084138,pass,BROWN,pass,pass
933000320046713,3867043,3803872,0.0102222809521384,0.090629,0.806128351818172,pass,pass,01202021,/projects/ps-palmer/hs_rats/201218_A00953_0203_BHN5HYDSXY/beagle/hs_rats_n1912_01082021_beagle.vcf.gz,0.052694,pass,0.312930681396456,pass,BROWNHOOD,pass,pass
933000320046719,5189308,5095541,0.0109516528986138,0.134815,0.796647934560832,pass,pass,01202021,/projects/ps-palmer/hs_rats/201218_A00953_0203_BHN5HYDSXY/beagle/hs_rats_n1912_01082021_beagle.vcf.gz,0.0472441,pass,0.305850091463987,pass,BLACKHOOD,pass,pass
933000320046722,1806406,1777310,0.0100459143736236,0.086707,0.800787585957974,pass,pass,01202021,/projects/ps-palmer/hs_rats/201218_A00953_0203_BHN5HYDSXY/beagle/hs_rats_n1912_01082021_beagle.vcf.gz,0.0658969,pass,0.308313846354832,pass,BLACKHOOD,pass,pass
933000320046723,2725030,2678632,0.0103910782633586,0.087837,0.809777874005057,pass,pass,01202021,/projects/ps-palmer/hs_rats/201218_A00953_0203_BHN5HYDSXY/beagle/hs_rats_n1912_01082021_beagle.vcf.gz,0.059905,pass,0.308571450897654,pass,BROWNHOOD,pass,pass
933000320046724,1881822,1851088,0.0100809215749417,0.081891,0.820598335017871,pass,pass,01202021,/projects/ps-palmer/hs_rats/201218_A00953_0203_BHN5HYDSXY/beagle/hs_rats_n1912_01082021_beagle.vcf.gz,0.0748761,pass,0.327287122736611,pass,ALBINO,pass,pass
933000320046726,1036116,1021660,0.00886676781364249,0.083638,0.808914735415726,pass,pass,01202021,/projects/ps-palmer/hs_rats/201218_A00953_0203_BHN5HYDSXY/beagle/hs_rats_n1912_01082021_beagle.vcf.gz,0.0785272,pass,0.304156194065425,pass,ALBINO,pass,pass
933000320046728,2669226,2617417,0.01152787362329,0.082964,0.796242056686095,pass,pass,01202021,/projects/ps-palmer/hs_rats/201218_A00953_0203_BHN5HYDSXY/beagle/hs_rats_n1912_01082021_beagle.vcf.gz,0.0599955,pass,0.30643911902799,pass,BLACKHOOD,pass,pass
933000320046732,1291598,1266432,0.0117486245720418,0.083221,0.80195385870836,pass,pass,01202021,/projects/ps-palmer/hs_rats/201218_A00953_0203_BHN5HYDSXY/beagle/hs_rats_n1912_01082021_beagle.vcf.gz,0.0771802,pass,0.303665228245341,pass,BROWNHOOD,pass,pass
933000320046733,2965563,2909140,0.011552949642277,0.084687,0.810922580299255,pass,pass,01202021,/projects/ps-palmer/hs_rats/201218_A00953_0203_BHN5HYDSXY/beagle/hs_rats_n1912_01082021_beagle.vcf.gz,0.0612656,pass,0.320000575697043,pass,BROWN,pass,pass
933000320046738,3393554,3320258,0.012932754274722,0.084119,0.814369095054919,pass,pass,01202021,/projects/ps-palmer/hs_rats/201218_A00953_0203_BHN5HYDSXY/beagle/hs_rats_n1912_01082021_beagle.vcf.gz,0.0573377,pass,0.315428009837194,pass,BLACKHOOD,pass,pass
933000320046741,2141310,2111448,0.00922449341758083,0.084,0.785174962989945,pass,pass,01202021,/projects/ps-palmer/hs_rats/201218_A00953_0203_BHN5HYDSXY/beagle/hs_rats_n1912_01082021_beagle.vcf.gz,0.0641764,pass,0.316959848561954,pass,BROWNHOOD,pass,pass
933000320046748,2201220,2171958,0.00861840252223767,0.083731,0.803055578270232,pass,pass,01202021,/projects/ps-palmer/hs_rats/201218_A00953_0203_BHN5HYDSXY/beagle/hs_rats_n1912_01082021_beagle.vcf.gz,0.0709935,pass,0.301258538311578,pass,BROWNHOOD,pass,pass
933000320046749,1443291,1416309,0.0115316315282227,0.082674,0.804890004856955,pass,pass,01202021,/projects/ps-palmer/hs_rats/201218_A00953_0203_BHN5HYDSXY/beagle/hs_rats_n1912_01082021_beagle.vcf.gz,0.0755626,pass,0.311390739774639,pass,BROWNHOOD,pass,pass
933000320046751,2411292,2365469,0.0114339117784159,0.083409,0.789216113187453,pass,pass,01202021,/projects/ps-palmer/hs_rats/201218_A00953_0203_BHN5HYDSXY/beagle/hs_rats_n1912_01082021_beagle.vcf.gz,0.063376,pass,0.312877495475636,pass,ALBINO,pass,pass
933000320046752,2143750,2098037,0.0131657142857143,0.075968,0.794067871720117,pass,pass,01202021,/projects/ps-palmer/hs_rats/201218_A00953_0203_BHN5HYDSXY/beagle/hs_rats_n1912_01082021_beagle.vcf.gz,0.0692841,pass,0.300917219928759,pass,ALBINO,pass,pass
933000320046753,855395,837853,0.0127771380473349,0.087641,0.80168109469894,reject,pass,01202021,/projects/ps-palmer/hs_rats/201218_A00953_0203_BHN5HYDSXY/beagle/hs_rats_n1912_01082021_beagle.vcf.gz,0.0874441,pass,0.313608593849373,pass,BROWNHOOD,pass,reject
933000320046755,5096089,4998329,0.0117936519554505,0.08003,0.826106451437563,pass,pass,01202021,/projects/ps-palmer/hs_rats/201218_A00953_0203_BHN5HYDSXY/beagle/hs_rats_n1912_01082021_beagle.vcf.gz,0.0516051,pass,0.31036203092696,pass,ALBINO,pass,pass
933000320046756,5180719,5078896,0.0119714078296854,0.077932,0.811630200364081,pass,pass,01202021,/projects/ps-palmer/hs_rats/201218_A00953_0203_BHN5HYDSXY/beagle/hs_rats_n1912_01082021_beagle.vcf.gz,0.0648231,pass,0.320296277146381,pass,BROWNHOOD,pass,pass
933000320046757,1304720,1274383,0.0150131829051444,0.074916,0.807604696793182,pass,pass,01202021,/projects/ps-palmer/hs_rats/201218_A00953_0203_BHN5HYDSXY/beagle/hs_rats_n1912_01082021_beagle.vcf.gz,0.0851198,pass,0.315813963797873,pass,BLACKHOOD,pass,pass
933000320046758,3849927,3773903,0.0120880214092371,0.078766,0.81652327433741,pass,pass,01202021,/projects/ps-palmer/hs_rats/201218_A00953_0203_BHN5HYDSXY/beagle/hs_rats_n1912_01082021_beagle.vcf.gz,0.059638,pass,0.313866573142317,pass,BROWNHOOD,pass,pass
933000320046759,1021699,999243,0.0149163305435358,0.074595,0.790912979262973,reject,pass,01202021,/projects/ps-palmer/hs_rats/201218_A00953_0203_BHN5HYDSXY/beagle/hs_rats_n1912_01082021_beagle.vcf.gz,0.0905537,pass,0.322118696085721,pass,BROWNHOOD,pass,reject
933000320046760,6071371,5962034,0.0110980699416985,0.076517,0.816974617429902,pass,pass,01202021,/projects/ps-palmer/hs_rats/201218_A00953_0203_BHN5HYDSXY/beagle/hs_rats_n1912_01082021_beagle.vcf.gz,0.0483304,pass,0.326492068497437,pass,BLACK,pass,pass
933000320046761,2537237,2487071,0.0121722960842838,0.078199,0.821821138506178,pass,pass,01202021,/projects/ps-palmer/hs_rats/201218_A00953_0203_BHN5HYDSXY/beagle/hs_rats_n1912_01082021_beagle.vcf.gz,0.0637545,pass,0.318658699997803,pass,BLACKHOOD,pass,pass
933000320046762,681436,666250,0.0148084339541791,0.074239,0.796232514865666,reject,pass,01202021,/projects/ps-palmer/hs_rats/201218_A00953_0203_BHN5HYDSXY/beagle/hs_rats_n1912_01082021_beagle.vcf.gz,0.172476,reject,0.466988131784848,reject,BROWNHOOD,pass,reject
933000320046763,2756975,2699824,0.0133407085664542,0.076213,0.778603723283671,pass,pass,01202021,/projects/ps-palmer/hs_rats/201218_A00953_0203_BHN5HYDSXY/beagle/hs_rats_n1912_01082021_beagle.vcf.gz,0.0648263,pass,0.316753104301902,pass,ALBINO,pass,pass
933000320046764,1972195,1931569,0.0125971316223801,0.077382,0.82138302754038,pass,pass,01202021,/projects/ps-palmer/hs_rats/201218_A00953_0203_BHN5HYDSXY/beagle/hs_rats_n1912_01082021_beagle.vcf.gz,0.0674283,pass,0.304149307385002,pass,BLACKHOOD,pass,pass
933000320046766,2398123,2355956,0.0112857013589378,0.086062,0.816476886298159,pass,pass,01202021,/projects/ps-palmer/hs_rats/201218_A00953_0203_BHN5HYDSXY/beagle/hs_rats_n1912_01082021_beagle.vcf.gz,0.0604361,pass,0.322545097464165,pass,BROWNHOOD,pass,pass
933000320046767,6726336,6596991,0.01153651854442,0.078893,0.845287910089535,pass,pass,01202021,/projects/ps-palmer/hs_rats/201218_A00953_0203_BHN5HYDSXY/beagle/hs_rats_n1912_01082021_beagle.vcf.gz,0.0489059,pass,0.32471144363969,pass,BROWN,pass,pass
933000320046768,1625356,1598719,0.0104660148299819,0.084782,0.809738912582843,pass,pass,01202021,/projects/ps-palmer/hs_rats/201218_A00953_0203_BHN5HYDSXY/beagle/hs_rats_n1912_01082021_beagle.vcf.gz,0.0644284,pass,0.307432703720021,pass,ALBINO,pass,pass
933000320046769,978240,952702,0.0176817549885509,0.075554,0.789076811416421,reject,pass,01202021,/projects/ps-palmer/hs_rats/201218_A00953_0203_BHN5HYDSXY/beagle/hs_rats_n1912_01082021_beagle.vcf.gz,0.0976781,pass,0.288759685467948,pass,BROWNHOOD,pass,reject
933000320046770,5786817,5671861,0.0121549549605595,0.077829,0.81867242389037,pass,pass,01202021,/projects/ps-palmer/hs_rats/201218_A00953_0203_BHN5HYDSXY/beagle/hs_rats_n1912_01082021_beagle.vcf.gz,0.049588,pass,0.317004406647433,pass,BROWNHOOD,pass,pass
933000320046771,2013050,1970287,0.0131956483942277,0.075346,0.816061200665657,pass,pass,01202021,/projects/ps-palmer/hs_rats/201218_A00953_0203_BHN5HYDSXY/beagle/hs_rats_n1912_01082021_beagle.vcf.gz,0.0699568,pass,0.305766386882401,pass,BROWNHOOD,pass,pass
933000320046772,2165359,2121620,0.0125321020671399,0.077758,0.807052779700733,pass,pass,01202021,/projects/ps-palmer/hs_rats/201218_A00953_0203_BHN5HYDSXY/beagle/hs_rats_n1912_01082021_beagle.vcf.gz,0.0685054,pass,0.324682754743677,pass,BLACKHOOD,pass,pass
933000320046774,6587608,6466070,0.0111447129215946,0.078504,0.826053781585061,pass,pass,01202021,/projects/ps-palmer/hs_rats/201218_A00953_0203_BHN5HYDSXY/beagle/hs_rats_n1912_01082021_beagle.vcf.gz,0.0460604,pass,0.310123866464514,pass,BLACK,pass,pass
933000320046775,2742475,2685981,0.0126659313211606,0.077826,0.825389292518619,pass,pass,01202021,/projects/ps-palmer/hs_rats/201218_A00953_0203_BHN5HYDSXY/beagle/hs_rats_n1912_01082021_beagle.vcf.gz,0.0643985,pass,0.312409079753868,pass,BLACKHOOD,pass,pass
933000320046776,2337856,2297759,0.0103817343754277,0.08275,0.784606494155329,pass,pass,01202021,/projects/ps-palmer/hs_rats/201218_A00953_0203_BHN5HYDSXY/beagle/hs_rats_n1912_01082021_beagle.vcf.gz,0.0614008,pass,0.284424565517777,pass,BLACKHOOD,pass,pass
933000320046777,3958760,3884646,0.0111946670169447,0.084874,0.813615753417737,pass,pass,01202021,/projects/ps-palmer/hs_rats/201218_A00953_0203_BHN5HYDSXY/beagle/hs_rats_n1912_01082021_beagle.vcf.gz,0.0526884,pass,0.301677994537295,pass,ALBINO,pass,pass
933000320046778,5050929,4953174,0.0122830869331167,0.119728,0.810219169582467,pass,pass,01202021,/projects/ps-palmer/hs_rats/201218_A00953_0203_BHN5HYDSXY/beagle/hs_rats_n1912_01082021_beagle.vcf.gz,0.050639,pass,0.309526719534085,pass,BLACK,pass,pass
933000320046779,5773914,5651670,0.0133894443180137,0.120043,0.827060119011125,pass,pass,01202021,/projects/ps-palmer/hs_rats/201218_A00953_0203_BHN5HYDSXY/beagle/hs_rats_n1912_01082021_beagle.vcf.gz,0.0478304,pass,0.332652832557508,pass,BROWNHOOD,pass,pass
933000320046780,4550620,4459571,0.0118478361190343,0.085809,0.823095534234895,pass,pass,01202021,/projects/ps-palmer/hs_rats/201218_A00953_0203_BHN5HYDSXY/beagle/hs_rats_n1912_01082021_beagle.vcf.gz,0.0509858,pass,0.323789077203494,pass,BLACK,pass,pass
933000320046781,5500957,5394791,0.0121210727515231,0.120887,0.818554753291109,pass,pass,01202021,/projects/ps-palmer/hs_rats/201218_A00953_0203_BHN5HYDSXY/beagle/hs_rats_n1912_01082021_beagle.vcf.gz,0.0482423,pass,0.31437165225955,pass,BLACKHOOD,pass,pass
933000320046782,5912596,5811884,0.0107338637715142,0.12312,0.821311146575886,pass,pass,01202021,/projects/ps-palmer/hs_rats/201218_A00953_0203_BHN5HYDSXY/beagle/hs_rats_n1912_01082021_beagle.vcf.gz,0.0450807,pass,0.318750957673223,pass,ALBINO,pass,pass
933000320046784,3225861,3161137,0.0120946004803059,0.085367,0.824198562802303,pass,pass,01202021,/projects/ps-palmer/hs_rats/201218_A00953_0203_BHN5HYDSXY/beagle/hs_rats_n1912_01082021_beagle.vcf.gz,0.0571559,pass,0.313625506202194,pass,BLACKHOOD,pass,pass
933000320046785,2084145,2040054,0.0127383171516377,0.083232,0.799576085157223,pass,pass,01202021,/projects/ps-palmer/hs_rats/201218_A00953_0203_BHN5HYDSXY/beagle/hs_rats_n1912_01082021_beagle.vcf.gz,0.0682076,pass,0.310349467120124,pass,ALBINO,pass,pass
933000320046787,6358661,6247337,0.0110108087221508,0.118777,0.801611141087723,pass,pass,01202021,/projects/ps-palmer/hs_rats/201218_A00953_0203_BHN5HYDSXY/beagle/hs_rats_n1912_01082021_beagle.vcf.gz,0.0480049,pass,0.321359681136425,pass,BROWNHOOD,pass,pass
933000320046788,2450033,2400551,0.0120694292689119,0.08417,0.815730033024045,pass,pass,01202021,/projects/ps-palmer/hs_rats/201218_A00953_0203_BHN5HYDSXY/beagle/hs_rats_n1912_01082021_beagle.vcf.gz,0.0627912,pass,0.305488596372278,pass,ALBINO,pass,pass
933000320046789,1894983,1857511,0.0117763589435895,0.083596,0.802971847240846,pass,pass,01202021,/projects/ps-palmer/hs_rats/201218_A00953_0203_BHN5HYDSXY/beagle/hs_rats_n1912_01082021_beagle.vcf.gz,0.0667306,pass,0.299811233315149,pass,ALBINO,pass,pass
933000320046791,4343445,4252444,0.0124577380397357,0.084915,0.805415632061647,pass,pass,01202021,/projects/ps-palmer/hs_rats/201218_A00953_0203_BHN5HYDSXY/beagle/hs_rats_n1912_01082021_beagle.vcf.gz,0.0521771,pass,0.327189192424897,pass,BROWNHOOD,pass,pass
933000320046792,6613003,6494709,0.0112980441714604,0.120589,0.822740969571615,pass,pass,01202021,/projects/ps-palmer/hs_rats/201218_A00953_0203_BHN5HYDSXY/beagle/hs_rats_n1912_01082021_beagle.vcf.gz,0.0455988,pass,0.282758604806839,pass,ALBINO,pass,pass
933000320046793,2899079,2850810,0.0102844731033545,0.116937,0.789618185637577,pass,pass,01202021,/projects/ps-palmer/hs_rats/201218_A00953_0203_BHN5HYDSXY/beagle/hs_rats_n1912_01082021_beagle.vcf.gz,0.0569565,pass,0.319373894515644,pass,BROWNHOOD,pass,pass
933000320046794,16317090,16040087,0.0104009661036374,0.122622,0.825408176335364,pass,pass,01202021,/projects/ps-palmer/hs_rats/201218_A00953_0203_BHN5HYDSXY/beagle/hs_rats_n1912_01082021_beagle.vcf.gz,0.0362355,pass,0.311591085391938,pass,ALBINO,pass,pass
933000320046795,5299096,5205406,0.0105478368385853,0.08654,0.804357573442716,pass,pass,01202021,/projects/ps-palmer/hs_rats/201218_A00953_0203_BHN5HYDSXY/beagle/hs_rats_n1912_01082021_beagle.vcf.gz,0.048498,pass,0.327512098066932,pass,BLACK,pass,pass
933000320046796,3356996,3297099,0.0111826168395792,0.11904,0.814946458083358,pass,pass,01202021,/projects/ps-palmer/hs_rats/201218_A00953_0203_BHN5HYDSXY/beagle/hs_rats_n1912_01082021_beagle.vcf.gz,0.0560665,pass,0.317182954164217,pass,BROWNHOOD,pass,pass
933000320046797,2612677,2561192,0.0116572006413345,0.084463,0.794055866836964,pass,pass,01202021,/projects/ps-palmer/hs_rats/201218_A00953_0203_BHN5HYDSXY/beagle/hs_rats_n1912_01082021_beagle.vcf.gz,0.0626267,pass,0.328207399241341,pass,BROWN,pass,pass
933000320046798,1920490,1887479,0.0111534035584669,0.116067,0.782149086951768,pass,pass,01202021,/projects/ps-palmer/hs_rats/201218_A00953_0203_BHN5HYDSXY/beagle/hs_rats_n1912_01082021_beagle.vcf.gz,0.0648473,pass,0.311736832011438,pass,ALBINO,pass,pass
933000320046799,5434674,5324907,0.0124276083533253,0.121195,0.824745421712508,pass,pass,01202021,/projects/ps-palmer/hs_rats/201218_A00953_0203_BHN5HYDSXY/beagle/hs_rats_n1912_01082021_beagle.vcf.gz,0.0497708,pass,0.312888479260966,pass,BLACKHOOD,pass,pass
933000320046800,5106975,5025592,0.0103187307554864,0.117953,0.806372852814044,pass,pass,01202021,/projects/ps-palmer/hs_rats/201218_A00953_0203_BHN5HYDSXY/beagle/hs_rats_n1912_01082021_beagle.vcf.gz,0.051512,pass,0.34208188580689,pass,BROWN,pass,pass
933000320046801,2937952,2876334,0.012386349402577,0.107521,0.812320963718944,pass,pass,01202021,/projects/ps-palmer/hs_rats/201218_A00953_0203_BHN5HYDSXY/beagle/hs_rats_n1912_01082021_beagle.vcf.gz,0.0628938,pass,0.329120912134512,pass,BROWN,pass,pass
933000320046802,2455041,2402671,0.0128708644784344,0.108366,0.814293529110104,pass,pass,01202021,/projects/ps-palmer/hs_rats/201218_A00953_0203_BHN5HYDSXY/beagle/hs_rats_n1912_01082021_beagle.vcf.gz,0.0641036,pass,0.315877339840161,pass,BROWN,pass,pass
933000320046804,1879255,1842555,0.0116022040649087,0.106829,0.785605998121596,pass,pass,01202021,/projects/ps-palmer/hs_rats/201218_A00953_0203_BHN5HYDSXY/beagle/hs_rats_n1912_01082021_beagle.vcf.gz,0.0793746,pass,0.318733563600896,pass,BLACKHOOD,pass,pass
933000320046805,7973232,7820694,0.0114879386426985,0.094317,0.818170598823664,pass,pass,01202021,/projects/ps-palmer/hs_rats/201218_A00953_0203_BHN5HYDSXY/beagle/hs_rats_n1912_01082021_beagle.vcf.gz,0.0460182,pass,0.320994616796437,pass,ALBINO,pass,pass
933000320046806,1452753,1417199,0.0146315306180748,0.104877,0.787847280301607,pass,pass,01202021,/projects/ps-palmer/hs_rats/201218_A00953_0203_BHN5HYDSXY/beagle/hs_rats_n1912_01082021_beagle.vcf.gz,0.085862,pass,0.320680832631608,pass,ALBINO,pass,pass
933000320046808,3204046,3137786,0.0126282519039989,0.093153,0.808877587899799,pass,pass,01202021,/projects/ps-palmer/hs_rats/201218_A00953_0203_BHN5HYDSXY/beagle/hs_rats_n1912_01082021_beagle.vcf.gz,0.0585665,pass,0.326102384202316,pass,BLACK,pass,pass
933000320046809,4416057,4331651,0.0114699606458884,0.094101,0.823633164155263,pass,pass,01202021,/projects/ps-palmer/hs_rats/201218_A00953_0203_BHN5HYDSXY/beagle/hs_rats_n1912_01082021_beagle.vcf.gz,0.0605045,pass,0.306221249873824,pass,BLACK,pass,pass
933000320046811,2791593,2733149,0.0123563857625377,0.092045,0.794732075915078,pass,pass,01202021,/projects/ps-palmer/hs_rats/201218_A00953_0203_BHN5HYDSXY/beagle/hs_rats_n1912_01082021_beagle.vcf.gz,0.0627348,pass,0.307068122109669,pass,BLACK,pass,pass
933000320046812,4504670,4409862,0.0122541717817287,0.109365,0.826843586766622,pass,pass,01202021,/projects/ps-palmer/hs_rats/201218_A00953_0203_BHN5HYDSXY/beagle/hs_rats_n1912_01082021_beagle.vcf.gz,0.0602584,pass,0.310799229731923,pass,BROWNHOOD,pass,pass
933000320046814,1776794,1737977,0.0128940102229071,0.107451,0.796049795305477,pass,pass,01202021,/projects/ps-palmer/hs_rats/201218_A00953_0203_BHN5HYDSXY/beagle/hs_rats_n1912_01082021_beagle.vcf.gz,0.077162,pass,0.321518496812238,pass,ALBINO,pass,pass
933000320046815,2801219,2741489,0.0129723880924697,0.106932,0.787172834398167,pass,pass,01202021,/projects/ps-palmer/hs_rats/201218_A00953_0203_BHN5HYDSXY/beagle/hs_rats_n1912_01082021_beagle.vcf.gz,0.070417,pass,0.308288349960927,pass,ALBINO,pass,pass
933000320046816,3914323,3834055,0.0122005772134798,0.092584,0.801137642448004,pass,pass,01202021,/projects/ps-palmer/hs_rats/201218_A00953_0203_BHN5HYDSXY/beagle/hs_rats_n1912_01082021_beagle.vcf.gz,0.0553505,pass,0.304010342250524,pass,BLACK,pass,pass
933000320046817,6070272,5943865,0.0126386428812416,0.094172,0.812676763084092,pass,pass,01202021,/projects/ps-palmer/hs_rats/201218_A00953_0203_BHN5HYDSXY/beagle/hs_rats_n1912_01082021_beagle.vcf.gz,0.0471576,pass,0.322615447524483,pass,BLACKHOOD,pass,pass
933000320046818,1721941,1684858,0.0128874914994184,0.105285,0.812274346217437,pass,pass,01202021,/projects/ps-palmer/hs_rats/201218_A00953_0203_BHN5HYDSXY/beagle/hs_rats_n1912_01082021_beagle.vcf.gz,0.0749944,pass,0.319089430343934,pass,ALBINO,pass,pass
933000320046819,951313,932603,0.01209118344856,0.090787,0.800307049309744,reject,pass,01202021,/projects/ps-palmer/hs_rats/201218_A00953_0203_BHN5HYDSXY/beagle/hs_rats_n1912_01082021_beagle.vcf.gz,0.0920248,pass,0.298565150055553,pass,BROWN,pass,reject
933000320046820,7246471,7092878,0.0127177766943385,0.094384,0.813590642948823,pass,pass,01202021,/projects/ps-palmer/hs_rats/201218_A00953_0203_BHN5HYDSXY/beagle/hs_rats_n1912_01082021_beagle.vcf.gz,0.0457081,pass,0.304790968605361,pass,ALBINO,pass,pass
933000320046821,7142805,7010602,0.0110667307871347,0.095548,0.806560727893314,pass,pass,01202021,/projects/ps-palmer/hs_rats/201218_A00953_0203_BHN5HYDSXY/beagle/hs_rats_n1912_01082021_beagle.vcf.gz,0.045089,pass,0.303181812946105,pass,ALBINO,pass,pass
933000320046822,2234488,2185851,0.0130445990311875,0.108073,0.807658174937614,pass,pass,01202021,/projects/ps-palmer/hs_rats/201218_A00953_0203_BHN5HYDSXY/beagle/hs_rats_n1912_01082021_beagle.vcf.gz,0.0721654,pass,0.300964660521016,pass,ALBINO,pass,pass
933000320046823,9231189,9049640,0.0115907062459668,0.113165,0.848364712281376,pass,pass,01202021,/projects/ps-palmer/hs_rats/201218_A00953_0203_BHN5HYDSXY/beagle/hs_rats_n1912_01082021_beagle.vcf.gz,0.0447627,pass,0.326419799491243,pass,BROWN,pass,pass
933000320046824,5310206,5208946,0.0113339294181808,0.093675,0.821823955605489,pass,pass,01202021,/projects/ps-palmer/hs_rats/201218_A00953_0203_BHN5HYDSXY/beagle/hs_rats_n1912_01082021_beagle.vcf.gz,0.0504537,pass,0.291962272465036,pass,BLACK,pass,pass
933000320046826,4078285,4005680,0.0108125106509231,0.093021,0.80022202960313,pass,pass,01202021,/projects/ps-palmer/hs_rats/201218_A00953_0203_BHN5HYDSXY/beagle/hs_rats_n1912_01082021_beagle.vcf.gz,0.0533065,pass,0.322062731268781,pass,BLACK,pass,pass
933000320046828,5763440,5648093,0.0118900344238857,0.094096,0.831136959871188,pass,pass,01202021,/projects/ps-palmer/hs_rats/201218_A00953_0203_BHN5HYDSXY/beagle/hs_rats_n1912_01082021_beagle.vcf.gz,0.0460569,pass,0.340121912081149,pass,BROWN,pass,pass
