"rfid","sex","coatcolor","project_name","organism","strain","comments"
"1DCD175B","F","BLACKHOOD","p50_jerry_richards_2020","rat","Heterogenous stock","NA"
"1DCD1755","F","BROWN","p50_jerry_richards_2020","rat","Heterogenous stock","NA"
"1DCD179E","F","BLACKHOOD","p50_jerry_richards_2020","rat","Heterogenous stock","NA"
"1DCD175A","F","BLACKHOOD","p50_jerry_richards_2020","rat","Heterogenous stock","NA"
"1DCD1759","F","ALBINO","p50_jerry_richards_2020","rat","Heterogenous stock","NA"
"1DCD1766","F","BLACKHOOD","p50_jerry_richards_2020","rat","Heterogenous stock","NA"
"1DCD1793","F","BROWN","p50_jerry_richards_2020","rat","Heterogenous stock","NA"
"1DCD17A2","F","ALBINO","p50_jerry_richards_2020","rat","Heterogenous stock","NA"
"1DCD1777","F","BLACK","p50_jerry_richards_2020","rat","Heterogenous stock","NA"
"1DCD175C","F","ALBINO","p50_jerry_richards_2020","rat","Heterogenous stock","NA"
"1DCD17AC","F","BROWNHOOD","p50_jerry_richards_2020","rat","Heterogenous stock","NA"
"1DCD1751","F","BROWN","p50_jerry_richards_2020","rat","Heterogenous stock","NA"
"1DCD176D","F","BROWNHOOD","p50_jerry_richards_2020","rat","Heterogenous stock","NA"
"1DCD1782","F","BROWNHOOD","p50_jerry_richards_2020","rat","Heterogenous stock","NA"
"1DCD176F","F","BROWNHOOD","p50_jerry_richards_2020","rat","Heterogenous stock","NA"
"1DCD178E","F","BLACKHOOD","p50_jerry_richards_2020","rat","Heterogenous stock","NA"
"1DCD1749","F","BROWNHOOD","p50_jerry_richards_2020","rat","Heterogenous stock","NA"
"1DCD1796","F","BLACKHOOD","p50_jerry_richards_2020","rat","Heterogenous stock","NA"
"1DCD1768","F","BROWNHOOD","p50_jerry_richards_2020","rat","Heterogenous stock","NA"
"1DCD17A3","M","ALBINO","p50_jerry_richards_2020","rat","Heterogenous stock","NA"
"1DCD1788","M","BLACKHOOD","p50_jerry_richards_2020","rat","Heterogenous stock","NA"
"1DCD174C","M","BLACKHOOD","p50_jerry_richards_2020","rat","Heterogenous stock","NA"
"1DCD1770","M","BROWNHOOD","p50_jerry_richards_2020","rat","Heterogenous stock","NA"
"1DCD1799","M","ALBINO","p50_jerry_richards_2020","rat","Heterogenous stock","NA"
"1DCD17A9","M","BROWNHOOD","p50_jerry_richards_2020","rat","Heterogenous stock","NA"
"1DCD1772","M","BROWN","p50_jerry_richards_2020","rat","Heterogenous stock","NA"
"1DCD1780","M","BLACK","p50_jerry_richards_2020","rat","Heterogenous stock","NA"
"1DCD177A","M","BLACKHOOD","p50_jerry_richards_2020","rat","Heterogenous stock","NA"
"1DCD17D5","M","BROWNHOOD","p50_jerry_richards_2020","rat","Heterogenous stock","NA"
"1DCD180B","M","BLACKHOOD","p50_jerry_richards_2020","rat","Heterogenous stock","NA"
"1DCD17EA","M","BROWNHOOD","p50_jerry_richards_2020","rat","Heterogenous stock","NA"
"1DCD17B0","M","BROWNHOOD","p50_jerry_richards_2020","rat","Heterogenous stock","NA"
"1DCD17AE","M","BROWN","p50_jerry_richards_2020","rat","Heterogenous stock","NA"
"1DCD17EB","M","BROWN","p50_jerry_richards_2020","rat","Heterogenous stock","NA"
"1DCD1805","M","BLACK","p50_jerry_richards_2020","rat","Heterogenous stock","NA"
"1DCD17C8","M","BROWNHOOD","p50_jerry_richards_2020","rat","Heterogenous stock","NA"
"1DCD180C","M","BLACK","p50_jerry_richards_2020","rat","Heterogenous stock","NA"
"1DCD1807","M","BROWNHOOD","p50_jerry_richards_2020","rat","Heterogenous stock","NA"
"1DCD1809","M","BLACKHOOD","p50_jerry_richards_2020","rat","Heterogenous stock","NA"
"1DCD17F7","M","BROWN","p50_jerry_richards_2020","rat","Heterogenous stock","NA"
"1DCD17C3","M","BLACK","p50_jerry_richards_2020","rat","Heterogenous stock","NA"
"1DCD1801","M","ALBINO","p50_jerry_richards_2020","rat","Heterogenous stock","NA"
"1DCD17FA","M","BROWN","p50_jerry_richards_2020","rat","Heterogenous stock","NA"
"1DCD17B2","M","ALBINO","p50_jerry_richards_2020","rat","Heterogenous stock","NA"
"1DCD17E4","M","BROWN","p50_jerry_richards_2020","rat","Heterogenous stock","NA"
"1DCD17CB","M","ALBINO","p50_jerry_richards_2020","rat","Heterogenous stock","NA"
"1DCD17F5","M","BLACKHOOD","p50_jerry_richards_2020","rat","Heterogenous stock","NA"
"1DCD17F8","M","BLACK","p50_jerry_richards_2020","rat","Heterogenous stock","NA"
"1DCD17E7","M","BLACKHOOD","p50_jerry_richards_2020","rat","Heterogenous stock","NA"
"1DCD17D3","M","BLACKHOOD","p50_jerry_richards_2020","rat","Heterogenous stock","NA"
"1DCD1808","M","BROWN","p50_jerry_richards_2020","rat","Heterogenous stock","NA"
"1DCD17C6","M","ALBINO","p50_jerry_richards_2020","rat","Heterogenous stock","NA"
"1DCD180E","M","BLACK","p50_jerry_richards_2020","rat","Heterogenous stock","NA"
"1DCD17E3","M","BROWNHOOD","p50_jerry_richards_2020","rat","Heterogenous stock","NA"
"1DCD17BE","M","BROWN","p50_jerry_richards_2020","rat","Heterogenous stock","NA"
"1DCD17EC","M","BLACK","p50_jerry_richards_2020","rat","Heterogenous stock","NA"
"1DCD17BD","M","BLACKHOOD","p50_jerry_richards_2020","rat","Heterogenous stock","NA"
"1DCD17C1","M","BLACKHOOD","p50_jerry_richards_2020","rat","Heterogenous stock","NA"
"1DCD17E9","M","BLACK","p50_jerry_richards_2020","rat","Heterogenous stock","NA"
"1DCD17F6","M","BROWN","p50_jerry_richards_2020","rat","Heterogenous stock","NA"
"1DCD17FC","M","BROWNHOOD","p50_jerry_richards_2020","rat","Heterogenous stock","NA"
"1DCD17B3","M","BLACKHOOD","p50_jerry_richards_2020","rat","Heterogenous stock","NA"
"1DCD17DC","M","BROWNHOOD","p50_jerry_richards_2020","rat","Heterogenous stock","NA"
"1DCD17F4","M","BROWNHOOD","p50_jerry_richards_2020","rat","Heterogenous stock","NA"
"1DCD17FE","M","ALBINO","p50_jerry_richards_2020","rat","Heterogenous stock","NA"
"1DCD17BC","M","BLACK","p50_jerry_richards_2020","rat","Heterogenous stock","NA"
"1DCD17FF","M","BROWNHOOD","p50_jerry_richards_2020","rat","Heterogenous stock","NA"
"1DCD17C5","M","BROWN","p50_jerry_richards_2020","rat","Heterogenous stock","NA"
"1DCD17C2","M","BLACKHOOD","p50_jerry_richards_2020","rat","Heterogenous stock","NA"
"1DCD17BA","M","BLACK","p50_jerry_richards_2020","rat","Heterogenous stock","NA"
"1DCD17B1","M","BROWN","p50_jerry_richards_2020","rat","Heterogenous stock","NA"
"1DCD17D4","M","BROWNHOOD","p50_jerry_richards_2020","rat","Heterogenous stock","NA"
"1DCD17D9","M","BROWNHOOD","p50_jerry_richards_2020","rat","Heterogenous stock","NA"
"1DCD17FD","M","BLACK","p50_jerry_richards_2020","rat","Heterogenous stock","NA"
"1DCD17D1","M","BROWNHOOD","p50_jerry_richards_2020","rat","Heterogenous stock","NA"
"1DCD174E","F","BROWN","p50_jerry_richards_2020","rat","Heterogenous stock","NA"
"1DCD177C","F","BLACK","p50_jerry_richards_2020","rat","Heterogenous stock","NA"
"1DCD1778","F","BLACK","p50_jerry_richards_2020","rat","Heterogenous stock","NA"
"1DCD179B","F","BROWN","p50_jerry_richards_2020","rat","Heterogenous stock","NA"
"1DCD174B","F","BROWNHOOD","p50_jerry_richards_2020","rat","Heterogenous stock","NA"
"1DCD174F","F","ALBINO","p50_jerry_richards_2020","rat","Heterogenous stock","NA"
"1DCD17A0","F","BLACK","p50_jerry_richards_2020","rat","Heterogenous stock","NA"
"1DCD1757","F","BLACKHOOD","p50_jerry_richards_2020","rat","Heterogenous stock","NA"
"1DCD17BF","F","ALBINO","p50_jerry_richards_2020","rat","Heterogenous stock","NA"
"1DCD17E6","F","BROWNHOOD","p50_jerry_richards_2020","rat","Heterogenous stock","NA"
"1DCD17DF","F","BLACKHOOD","p50_jerry_richards_2020","rat","Heterogenous stock","NA"
"1DCD17F2","F","BROWNHOOD","p50_jerry_richards_2020","rat","Heterogenous stock","NA"
"1DCD180D","F","BLACKHOOD","p50_jerry_richards_2020","rat","Heterogenous stock","NA"
"1DCD17C7","F","ALBINO","p50_jerry_richards_2020","rat","Heterogenous stock","NA"
"1DCD17CF","F","BROWNHOOD","p50_jerry_richards_2020","rat","Heterogenous stock","NA"
"1DCD17F1","F","BLACK","p50_jerry_richards_2020","rat","Heterogenous stock","NA"
"1DCD17E8","F","BLACK","p50_jerry_richards_2020","rat","Heterogenous stock","NA"
"1DCD17CD","F","ALBINO","p50_jerry_richards_2020","rat","Heterogenous stock","NA"
"1DCD17E5","F","BROWN","p50_jerry_richards_2020","rat","Heterogenous stock","NA"
"1DCD1800","F","BLACKHOOD","p50_jerry_richards_2020","rat","Heterogenous stock","NA"
"1DCD17D8","F","BROWNHOOD","p50_jerry_richards_2020","rat","Heterogenous stock","NA"
"1DCD180A","F","BLACKHOOD","p50_jerry_richards_2020","rat","Heterogenous stock","NA"
"1DCD17EE","F","BROWNHOOD","p50_jerry_richards_2020","rat","Heterogenous stock","NA"
"1DCD17E0","F","ALBINO","p50_jerry_richards_2020","rat","Heterogenous stock","NA"
"1DCD17DD","F","BLACKHOOD","p50_jerry_richards_2020","rat","Heterogenous stock","NA"
"1DCD17F9","F","BROWNHOOD","p50_jerry_richards_2020","rat","Heterogenous stock","NA"
"1DCD17CC","F","BLACK","p50_jerry_richards_2020","rat","Heterogenous stock","NA"
"1DCD17B7","F","BLACKHOOD","p50_jerry_richards_2020","rat","Heterogenous stock","NA"
"1DCD17DB","F","BROWN","p50_jerry_richards_2020","rat","Heterogenous stock","NA"
"1DCD17B4","F","BROWNHOOD","p50_jerry_richards_2020","rat","Heterogenous stock","NA"
"1DCD180F","F","BLACKHOOD","p50_jerry_richards_2020","rat","Heterogenous stock","NA"
"1DCD1802","F","BROWN","p50_jerry_richards_2020","rat","Heterogenous stock","NA"
"1DCD17ED","F","ALBINO","p50_jerry_richards_2020","rat","Heterogenous stock","NA"
"1DCD17D2","F","BROWN","p50_jerry_richards_2020","rat","Heterogenous stock","NA"
"1DCD17CA","F","BROWN","p50_jerry_richards_2020","rat","Heterogenous stock","NA"
"1DCD17C9","F","BROWNHOOD","p50_jerry_richards_2020","rat","Heterogenous stock","NA"
"1DCD17B9","F","BLACK","p50_jerry_richards_2020","rat","Heterogenous stock","NA"
"1DCD17C4","F","BLACKHOOD","p50_jerry_richards_2020","rat","Heterogenous stock","NA"
"1DCD17BB","F","BLACKHOOD","p50_jerry_richards_2020","rat","Heterogenous stock","NA"
"1DCD17F3","F","BROWNHOOD","p50_jerry_richards_2020","rat","Heterogenous stock","NA"
"1DCD17CE","F","BLACKHOOD","p50_jerry_richards_2020","rat","Heterogenous stock","NA"
"1DCD17E2","F","BROWNHOOD","p50_jerry_richards_2020","rat","Heterogenous stock","NA"
"1DCD17B5","F","ALBINO","p50_jerry_richards_2020","rat","Heterogenous stock","NA"
"1DCD17D6","F","BLACKHOOD","p50_jerry_richards_2020","rat","Heterogenous stock","NA"
"1DCD17EF","F","BROWNHOOD","p50_jerry_richards_2020","rat","Heterogenous stock","NA"
"1DCD17AF","F","BROWN","p50_jerry_richards_2020","rat","Heterogenous stock","NA"
"1DCD17AD","F","BLACK","p50_jerry_richards_2020","rat","Heterogenous stock","NA"
"1DCD17B6","F","BLACKHOOD","p50_jerry_richards_2020","rat","Heterogenous stock","NA"
"1DCD1803","F","BLACKHOOD","p50_jerry_richards_2020","rat","Heterogenous stock","NA"
"1DCD17C0","F","BROWN","p50_jerry_richards_2020","rat","Heterogenous stock","NA"
"1DCD17E1","F","BLACK","p50_jerry_richards_2020","rat","Heterogenous stock","NA"
"1DCD17FB","F","BROWNHOOD","p50_jerry_richards_2020","rat","Heterogenous stock","NA"
"1DCD17DE","F","BROWNHOOD","p50_jerry_richards_2020","rat","Heterogenous stock","NA"
"1DCD17D0","F","BLACKHOOD","p50_jerry_richards_2020","rat","Heterogenous stock","NA"
"1DCD17F0","F","BLACKHOOD","p50_jerry_richards_2020","rat","Heterogenous stock","NA"
"1DCD1804","F","BROWNHOOD","p50_jerry_richards_2020","rat","Heterogenous stock","NA"
"1DCD18D5","M","BLACK","p50_jerry_richards_2020","rat","Heterogenous stock","NA"
"1DCD18BC","M","BROWNHOOD","p50_jerry_richards_2020","rat","Heterogenous stock","NA"
"1DCD1896","M","BROWN","p50_jerry_richards_2020","rat","Heterogenous stock","NA"
"1DCD1882","M","ALBINO","p50_jerry_richards_2020","rat","Heterogenous stock","NA"
"1DCD1899","M","BLACK","p50_jerry_richards_2020","rat","Heterogenous stock","NA"
"1DCD188B","M","ALBINO","p50_jerry_richards_2020","rat","Heterogenous stock","NA"
"1DCD188A","M","BROWNHOOD","p50_jerry_richards_2020","rat","Heterogenous stock","NA"
"1DCD1885","M","BLACKHOOD","p50_jerry_richards_2020","rat","Heterogenous stock","NA"
"1DCD18CA","M","BROWNHOOD","p50_jerry_richards_2020","rat","Heterogenous stock","NA"
"1DCD187B","M","BLACKHOOD","p50_jerry_richards_2020","rat","Heterogenous stock","NA"
"1DCD18B2","M","ALBINO","p50_jerry_richards_2020","rat","Heterogenous stock","NA"
"1DCD18BA","M","BROWN","p50_jerry_richards_2020","rat","Heterogenous stock","NA"
"1DCD1877","M","BROWNHOOD","p50_jerry_richards_2020","rat","Heterogenous stock","NA"
"1DCD1897","M","BROWN","p50_jerry_richards_2020","rat","Heterogenous stock","NA"
"1DCD1884","M","BLACK","p50_jerry_richards_2020","rat","Heterogenous stock","NA"
"1DCD18B8","M","BLACKHOOD","p50_jerry_richards_2020","rat","Heterogenous stock","NA"
"1DCD18D1","M","BROWNHOOD","p50_jerry_richards_2020","rat","Heterogenous stock","NA"
"1DCD18A1","M","BROWN","p50_jerry_richards_2020","rat","Heterogenous stock","NA"
"1DCD18B9","M","BLACK","p50_jerry_richards_2020","rat","Heterogenous stock","NA"
"1DCD18A4","M","BLACK","p50_jerry_richards_2020","rat","Heterogenous stock","NA"
"1DCD18CF","M","BROWN","p50_jerry_richards_2020","rat","Heterogenous stock","NA"
"1DCD18C7","M","BLACK","p50_jerry_richards_2020","rat","Heterogenous stock","NA"
"1DCD187D","M","BLACKHOOD","p50_jerry_richards_2020","rat","Heterogenous stock","NA"
"1DCD18CE","M","ALBINO","p50_jerry_richards_2020","rat","Heterogenous stock","NA"
"1DCD1883","M","BLACK","p50_jerry_richards_2020","rat","Heterogenous stock","NA"
"1DCD18C0","M","BROWNHOOD","p50_jerry_richards_2020","rat","Heterogenous stock","NA"
"1DCD187F","M","BLACK","p50_jerry_richards_2020","rat","Heterogenous stock","NA"
"1DCD18AC","M","BLACK","p50_jerry_richards_2020","rat","Heterogenous stock","NA"
"1DCD18A8","M","ALBINO","p50_jerry_richards_2020","rat","Heterogenous stock","NA"
"1DCD18CC","M","BLACKHOOD","p50_jerry_richards_2020","rat","Heterogenous stock","NA"
"1DCD1894","M","BROWN","p50_jerry_richards_2020","rat","Heterogenous stock","NA"
"1DCD1879","M","BROWNHOOD","p50_jerry_richards_2020","rat","Heterogenous stock","NA"
"1DCD18D8","M","ALBINO","p50_jerry_richards_2020","rat","Heterogenous stock","NA"
"1DCD189B","M","ALBINO","p50_jerry_richards_2020","rat","Heterogenous stock","NA"
"1DCD189F","M","BROWNHOOD","p50_jerry_richards_2020","rat","Heterogenous stock","NA"
"1DCD1886","M","BROWN","p50_jerry_richards_2020","rat","Heterogenous stock","NA"
"1DCD188F","M","BLACKHOOD","p50_jerry_richards_2020","rat","Heterogenous stock","NA"
"1DCD1891","M","BLACK","p50_jerry_richards_2020","rat","Heterogenous stock","NA"
"1DCD18B7","M","BLACKHOOD","p50_jerry_richards_2020","rat","Heterogenous stock","NA"
"1DCD192B","M","BROWN","p50_jerry_richards_2020","rat","Heterogenous stock","NA"
"1DCD18E0","M","ALBINO","p50_jerry_richards_2020","rat","Heterogenous stock","NA"
"1DCD190D","M","BLACKHOOD","p50_jerry_richards_2020","rat","Heterogenous stock","NA"
"1DCD18E5","M","BLACKHOOD","p50_jerry_richards_2020","rat","Heterogenous stock","NA"
"1DCD1911","M","BROWN","p50_jerry_richards_2020","rat","Heterogenous stock","NA"
"1DCD1924","M","BROWNHOOD","p50_jerry_richards_2020","rat","Heterogenous stock","NA"
"1DCD1901","M","BROWNHOOD","p50_jerry_richards_2020","rat","Heterogenous stock","NA"
"1DCD192C","M","BROWN","p50_jerry_richards_2020","rat","Heterogenous stock","NA"
"1DCD18EE","M","BLACK","p50_jerry_richards_2020","rat","Heterogenous stock","NA"
"1DCD1922","M","BLACKHOOD","p50_jerry_richards_2020","rat","Heterogenous stock","NA"
"1DCD187E","F","BLACKHOOD","p50_jerry_richards_2020","rat","Heterogenous stock","NA"
"1DCD18BD","F","BROWNHOOD","p50_jerry_richards_2020","rat","Heterogenous stock","NA"
"1DCD1875","F","BROWN","p50_jerry_richards_2020","rat","Heterogenous stock","NA"
"1DCD18B0","F","BLACKHOOD","p50_jerry_richards_2020","rat","Heterogenous stock","NA"
"1DCD187A","F","BROWN","p50_jerry_richards_2020","rat","Heterogenous stock","NA"
"1DCD187C","F","BLACKHOOD","p50_jerry_richards_2020","rat","Heterogenous stock","NA"
"1DCD1890","F","BROWNHOOD","p50_jerry_richards_2020","rat","Heterogenous stock","NA"
"1DCD188D","F","BROWN","p50_jerry_richards_2020","rat","Heterogenous stock","NA"
"1DCD1880","F","ALBINO","p50_jerry_richards_2020","rat","Heterogenous stock","NA"
"1DCD18A3","F","BROWN","p50_jerry_richards_2020","rat","Heterogenous stock","NA"
"1DCD189A","F","ALBINO","p50_jerry_richards_2020","rat","Heterogenous stock","NA"
"1DCD1893","F","BLACK","p50_jerry_richards_2020","rat","Heterogenous stock","NA"
"1DCD1892","F","BLACK","p50_jerry_richards_2020","rat","Heterogenous stock","NA"
"1DCD18BB","F","ALBINO","p50_jerry_richards_2020","rat","Heterogenous stock","NA"
"1DCD18B6","F","ALBINO","p50_jerry_richards_2020","rat","Heterogenous stock","NA"
"1DCD18B5","F","BROWNHOOD","p50_jerry_richards_2020","rat","Heterogenous stock","NA"
"1DCD1876","F","BLACK","p50_jerry_richards_2020","rat","Heterogenous stock","NA"
"1DCD18AE","F","ALBINO","p50_jerry_richards_2020","rat","Heterogenous stock","NA"
"1DCD18B3","F","BROWNHOOD","p50_jerry_richards_2020","rat","Heterogenous stock","NA"
"1DCD18A7","F","ALBINO","p50_jerry_richards_2020","rat","Heterogenous stock","NA"
"1DCD18A6","F","BLACK","p50_jerry_richards_2020","rat","Heterogenous stock","NA"
"1DCD18AD","F","BLACK","p50_jerry_richards_2020","rat","Heterogenous stock","NA"
"1DCD1887","F","BROWNHOOD","p50_jerry_richards_2020","rat","Heterogenous stock","NA"
"1DCD655F","M","BLACKHOOD","p50_paul_meyer_2020","rat","Heterogenous stock","NA"
"1DCD655C","M","BROWNHOOD","p50_paul_meyer_2020","rat","Heterogenous stock","NA"
"1DCD6541","M","ALBINO","p50_paul_meyer_2020","rat","Heterogenous stock","NA"
"1DCD652E","M","BLACKHOOD","p50_paul_meyer_2020","rat","Heterogenous stock","NA"
"1DCD6546","M","BROWNHOOD","p50_paul_meyer_2020","rat","Heterogenous stock","NA"
"1DCD653A","M","ALBINO","p50_paul_meyer_2020","rat","Heterogenous stock","NA"
"1DCD6538","M","BLACKHOOD","p50_paul_meyer_2020","rat","Heterogenous stock","NA"
"1DCD653B","M","BLACKHOOD","p50_paul_meyer_2020","rat","Heterogenous stock","NA"
"1DCD6524","M","BLACK","p50_paul_meyer_2020","rat","Heterogenous stock","NA"
"1DCD652C","M","ALBINO","p50_paul_meyer_2020","rat","Heterogenous stock","NA"
"1DCD6509","M","BLACKHOOD","p50_paul_meyer_2020","rat","Heterogenous stock","NA"
"1DCD6558","M","BROWN","p50_paul_meyer_2020","rat","Heterogenous stock","NA"
"1DCD655B","M","BROWN","p50_paul_meyer_2020","rat","Heterogenous stock","NA"
"1DCD6505","M","ALBINO","p50_paul_meyer_2020","rat","Heterogenous stock","NA"
"1DCD655E","M","ALBINO","p50_paul_meyer_2020","rat","Heterogenous stock","NA"
"1DCD650F","M","BROWN","p50_paul_meyer_2020","rat","Heterogenous stock","NA"
"1DCD6506","M","BLACKHOOD","p50_paul_meyer_2020","rat","Heterogenous stock","NA"
"1DCD6537","M","ALBINO","p50_paul_meyer_2020","rat","Heterogenous stock","NA"
"1DCD6534","M","BLACKHOOD","p50_paul_meyer_2020","rat","Heterogenous stock","NA"
"1DCD6547","M","BLACK","p50_paul_meyer_2020","rat","Heterogenous stock","NA"
"1DCD6561","M","ALBINO","p50_paul_meyer_2020","rat","Heterogenous stock","NA"
"1DCD651C","M","BROWNHOOD","p50_paul_meyer_2020","rat","Heterogenous stock","NA"
"1DCD6544","M","BROWNHOOD","p50_paul_meyer_2020","rat","Heterogenous stock","NA"
"1DCD652A","M","ALBINO","p50_paul_meyer_2020","rat","Heterogenous stock","NA"
"1DCD6532","M","BLACK","p50_paul_meyer_2020","rat","Heterogenous stock","NA"
"1DCD6519","M","ALBINO","p50_paul_meyer_2020","rat","Heterogenous stock","NA"
"1DCD6508","M","BROWNHOOD","p50_paul_meyer_2020","rat","Heterogenous stock","NA"
"1DCD650E","M","ALBINO","p50_paul_meyer_2020","rat","Heterogenous stock","NA"
"1DCD6518","M","BLACKHOOD","p50_paul_meyer_2020","rat","Heterogenous stock","NA"
"1DCD6553","M","BROWN","p50_paul_meyer_2020","rat","Heterogenous stock","NA"
"1DCD6552","M","BROWN","p50_paul_meyer_2020","rat","Heterogenous stock","NA"
"1DCD655D","M","BROWNHOOD","p50_paul_meyer_2020","rat","Heterogenous stock","NA"
"1DCD6516","M","BLACKHOOD","p50_paul_meyer_2020","rat","Heterogenous stock","NA"
"1DCD654F","M","BROWNHOOD","p50_paul_meyer_2020","rat","Heterogenous stock","NA"
"1DCD6511","M","ALBINO","p50_paul_meyer_2020","rat","Heterogenous stock","NA"
"1DCD6563","M","BLACK","p50_paul_meyer_2020","rat","Heterogenous stock","NA"
"1DCD654A","F","BLACK","p50_paul_meyer_2020","rat","Heterogenous stock","NA"
"1DCD6535","F","BLACKHOOD","p50_paul_meyer_2020","rat","Heterogenous stock","NA"
"1DCD654E","F","BROWNHOOD","p50_paul_meyer_2020","rat","Heterogenous stock","NA"
"1DCD6521","F","ALBINO","p50_paul_meyer_2020","rat","Heterogenous stock","NA"
"1DCD6555","F","BROWN","p50_paul_meyer_2020","rat","Heterogenous stock","NA"
"1DCD6560","F","BLACKHOOD","p50_paul_meyer_2020","rat","Heterogenous stock","NA"
"1DCD6501","F","BLACKHOOD","p50_paul_meyer_2020","rat","Heterogenous stock","NA"
"1DCD6530","F","BROWN","p50_paul_meyer_2020","rat","Heterogenous stock","NA"
"1DCD651F","F","BLACK","p50_paul_meyer_2020","rat","Heterogenous stock","NA"
