"","id_f51","cc","sex","fam_no","dob","home_cage","sire_id","dam_id","transpondernumber","sw_id","generation","ear_punch","sire_sw_id","dam_sw_id"
"4106","75510_2",NA,"F",NA,NA,NA,"75149_1","75274_3",NA,"WHSF0955B","3400",NA,"WHSM0833B","WHSF0855B"
"4107","75287_2","BRN HOOD","F",NA,NA,NA,"74830_1","74793_1",NA,"WHSF0960B","3400","LCRT","WHSM0801B","WHSF0860B"
"4108","75203_2","ALBINO","F",NA,NA,NA,"74561_1","74850_1",NA,"WHSF0962B","3400","LBRM","WHSM0821","WHSF0862B"
"4109","75188_2","BLACK","F",NA,NA,NA,"74562_1","74795_1",NA,"WHSF0963B","3400","LMRT","WHSM0807","WHSF0863B"
"4110","75112_2","BROWN","F",NA,NA,NA,"74696_5","74745_1",NA,"WHSF0964B","3400","LB","WHSM0803B","WHSF0864B"
"4111","75158_2","BLK HOOD","F",NA,NA,NA,"74576_1","74764_1",NA,"WHSF0965B","3400","LTRC","WHSM0805","WHSF0865B"
"4112","75204_2","BROWN HOOD","F",NA,NA,NA,"74509_1","74794_1",NA,"WHSF0907C","3400","LTRC","WHSM0826","WHSF0807C"
"4113","75146_2","BRN HOOD","F",NA,NA,NA,"74658_1","74813_1",NA,"WHSF0907D","3400","LMRT","WHSM0819","WHSF0807D"
"4114","75680_1","BRN HOOD","M",NA,NA,NA,"75122_5","75156_2",NA,"WHSM1055","3500","LT","WHSM0964","WHSF0955"
"4115","75685_1","BLACK","M",NA,NA,NA,"75156_1","75184_2",NA,"WHSM1027B","3500","RT","WHSM0955","WHSF0927B"
"4116","75693_1","BROWN","M",NA,NA,NA,"75138_1","75130_2",NA,"WHSM1010","3500","LT","WHSM0945","WHSF0910"
"4117","75692_1","BLK HOOD","M",NA,NA,NA,"75072_1","75076_2",NA,"WHSM1014","3500","RT","WHSM0922","WHSF0914"
"4118","75688_1","ALBINO","M",NA,NA,NA,"75085_1","75095_2",NA,"WHSM1027","3500","LT","WHSM0901","WHSF0927"
"4119","75691_1","ALBINO","M",NA,NA,NA,"75145_1","75164_2",NA,"WHSM1061","3500","LM","WHSM0932B","WHSF0961"
"4120","75694_1","BLK HOOD","M",NA,NA,NA,"75169_1","75171_2",NA,"WHSM1018B","3500","RM","WHSM0960","WHSF0918B"
"4121","75706_1","BLACK","M",NA,NA,NA,"75097_1","75098_2",NA,"WHSM1003","3500","LT","WHSM0936","WHSF0903"
"4122","75705_1","BRN HOOD","M",NA,NA,NA,"75095_1","75197_2",NA,"WHSM1006","3500","RM","WHSM0927","WHSF0906"
"4123","75714_1","BLK HOOD","M",NA,NA,NA,"75080_1","75068_2",NA,"WHSM1015","3500","LT","WSHM0949","WHSF0915"
"4124","75731_1","BLACK","M",NA,NA,NA,"75137_1","75134_2",NA,"WHSM1024","3500","LM","WHSM0926","WHSF0924"
"4125","75710_1","BRN HOOD","M",NA,NA,NA,"75142_1","75137_2",NA,"WHSM1026","3500","RB","WHSM0938","WHSF0926"
"4126","75702_1","BRN HOOD","M",NA,NA,NA,"75159_1","75170_2",NA,"WHSM1031","3500","LT","WHSM0965","WHSF0931"
"4127","75697_1","BLK HOOD","M",NA,NA,NA,"75235_1","75261_2",NA,"WHSM1046","3500","RC","WHSM0959","WHSF0946"
"4128","75701_1","BLK HOOD","M",NA,NA,NA,"75113_1","75122_6",NA,"WHSM1064","3500","LTRT","WHSM0921","WHSF0964"
"4129","75712_1","BLK HOOD","M",NA,NA,NA,"75190_1","75167_2",NA,"WHSM1014B","3500","RB","WHSM0917","WHSF0914B"
"4130","75713_1","BLACK","M",NA,NA,NA,"75130_1","75109_2",NA,"WHSM1048B","3500","RM","WHSM0910","WHSF0948B"
"4131","75711_1","BROWN","M",NA,NA,NA,"75217_1","75237_2",NA,"WHSM1054B","3500","LB","WHSM0939","WHSF0954B"
"4132","75700_1","BROWN","M",NA,NA,NA,"75166_1","75188_2",NA,"WHSM1063B","3500","LM","WHSM0920B","WHSF0963B"
"4133","75698_1","BLACK","M",NA,NA,NA,"75133_1","75158_2",NA,"WHSM1065B","3500","LB","WHSM0954","WHSF0965B"
"4134","75708_1","BLK HOOD","M",NA,NA,NA,"75073_1","75065_2",NA,"WHSM1012","3500","LM","WHSM0928B","WHSF0912"
"4135","75704_1","ALBINO","M",NA,NA,NA,"75170_1","75143_2",NA,"WHSM1028","3500","RM","WHSM0931","WHSF0928"
"4136","75707_1","ALBINO","M",NA,NA,NA,"75192_1","75191_2",NA,"WHSM1042","3500","RB","WHSM0951B","WHSF0942"
"4137","75699_1","ALBINO","M",NA,NA,NA,"75204_1","75230_1",NA,"WHSM1023B","3500","RT","WHSM0907C","WHSF0923B"
"4138","75703_1","BLACK","M",NA,NA,NA,"75186_1","75145_2",NA,"WHSM1032B","3500","LC","WHSM0916B","WHSF0932B"
"4139","75709_1","BRN HOOD","M",NA,NA,NA,"75236_1","75204_2",NA,"WHSM1007C","3500","RC","WHSM0904B","WHSF0907C"
"4140","75738_1","ALBINO","M",NA,NA,NA,"75067_1","75138_2",NA,"WHSM1045","3500","LB","WHSM0904","WHSF0945"
"4141","75736_1","ALBINO","M",NA,NA,NA,"75188_1","75235_2",NA,"WHSM1059","3500","LC","WHSM0963B","WHSF0959"
"4142","75735_1","BLACK","M",NA,NA,NA,"75164_1","75144_2",NA,"WHSM1038B","3500","RB","WHSM0961","WHSF0938B"
"4143","75739_1","BLK HOOD","M",NA,NA,NA,"75071_1","75112_2",NA,"WHSM1064B","3500","LTRM","WHSM0905","WHSF0964B"
"4144","75742_1","BLACK","M",NA,NA,NA,"75191_1","75142_2",NA,"WHSM1038","3500","RC","WHSM0942","WHSF0938"
"4145","75761_1","ALBINO","M",NA,NA,NA,"75128_1","75086_2",NA,"WHSM1041","3500","LBRB","WHSM0953","WHSF0941"
"4146","75743_1","BLACK","M",NA,NA,NA,"75144_1","75183_2",NA,"WHSM1043","3500","LTRT","WHSM0938B","WHSF0943"
"4147","75740_1","ALBINO","M",NA,NA,NA,"75069_1","75111_2",NA,"WHSM1048","3500","RC","WHSM0950","WHSF0948"
"4148","75744_1","BLACK","M",NA,NA,NA,"75136_1","75092_2",NA,"WHSM1056","3500","LTRM","WHSM0909","WHSF0956"
"4149","75760_1","BLK HOOD","M",NA,NA,NA,"75110_1","75129_2",NA,"WHSM1063","3500","LB","WHSM0907","WHSF0963"
"4150","75741_1","BRN HOOD","M",NA,NA,NA,"75143_1","75187_2",NA,"WHSM1022B","3500","LM","WHSM0928","WHSF0922B"
"4151","75758_1","BROWN","M",NA,NA,NA,"75189_1","75127_2",NA,"WHSM1008","3500","LC","WHSM0905B","WHSF0908"
"4152","75758_2","BROWN","M",NA,NA,NA,"75189_1","75127_2",NA,"WHSM1008B","3500","RT","WHSM0905B","WHSF0908"
"4153","75755_1","BRN HOOD","M",NA,NA,NA,"75134_1","75094_2",NA,"WHSM1020","3500","LTRB","WHSM0924","WHSF0920"
"4154","75755_2","BRN HOOD","M",NA,NA,NA,"75134_1","75094_2",NA,"WHSM1020D","3500","LTRC","WHSM0924","WHSF0920"
"4155","75751_1","BRN HOOD","M",NA,NA,NA,"75132_1","75185_2",NA,"WHSM1034","3500","LTRM","WHSM0957","WHSF0934"
"4156","75751_2","BRN HOOD","M",NA,NA,NA,"75132_1","75185_2",NA,"WHSM1034B","3500","LC","WHSM0957","WHSF0934"
"4157","75759_1","BLK HOOD","M",NA,NA,NA,"75236_1","75204_2",NA,"WHSM1007B","3500","LTRC","WHSM0904B","WHSF0907C"
"4158","75759_2","BLK HOOD","M",NA,NA,NA,"75236_1","75204_2",NA,"WHSM1007E","3500","LMRT","WHSM0904B","WHSF0907C"
"4159","75754_1","BRN HOOD","M",NA,NA,NA,"75203_1","75166_2",NA,"WHSM1020B","3500","LTRT","WHSM0962B","WHSF0920B"
"4160","75754_2","BRN HOOD","M",NA,NA,NA,"75203_1","75166_2",NA,"WHSM1020C","3500","LB","WHSM0962B","WHSF0920B"
"4161","75757_1","BLK HOOD","M",NA,NA,NA,"75139_1","75090_2",NA,"WHSM1037B","3500","LC","WHSM0946B","WHSF0937B"
"4162","75757_2","BLK HOOD","M",NA,NA,NA,"75139_1","75090_2",NA,"WHSM1037C","3500","LTRB","WHSM0946B","WHSF0937B"
"4163","75750_1","BRN HOOD","M",NA,NA,NA,"75129_1","75085_2",NA,"WHSM1001","3500","LMRT","WHSM0963","WHSF0901"
"4164","75750_2","BRN HOOD","M",NA,NA,NA,"75129_1","75085_2",NA,"WHSM1001B","3500","LMRM","WHSM0963","WHSF0901"
"4165","75756_1","BLK HOOD","M",NA,NA,NA,"75109_1","75078_2",NA,"WHSM1023","3500","LMRM","WHSM0948B","WHSF0923"
"4166","75756_2","BLK HOOD","M",NA,NA,NA,"75109_1","75078_2",NA,"WHSM1023D","3500","LMRB","WHSM0948B","WHSF0923"
"4167","75753_1","ALBINO","M",NA,NA,NA,"75172_1","75114_2",NA,"WHSM1044","3500","LTRT","WHSM0926B","WHSF0944"
"4168","75753_2","ALBINO","M",NA,NA,NA,"75172_1","75114_2",NA,"WHSM1044B","3500","LTRM","WHSM0926B","WHSF0944"
"4169","75752_1","ALBINO","M",NA,NA,NA,"75285_1","75236_2",NA,"WHSM1004B","3500","LTRB","WHSM0941B","WHSF0904B"
"4170","75752_2","ALBINO","M",NA,NA,NA,"75285_1","75236_2",NA,"WHSM1004C","3500","LTRC","WHSM0941B","WHSF0904B"
"4171","75749_1","BRN HOOD","M",NA,NA,NA,"75261_1","75217_2",NA,"WHSM1039","3500","LMRB","WHSM0946","WHSF0939"
"4172","75749_2","ALBINO","M",NA,NA,NA,"75261_1","75217_2",NA,"WHSM1039B","3500","LMRT","WHSM0946","WHSF0939"
"4173","75762_1","ALBINO","M",NA,NA,NA,"75096_1","75066_2",NA,"WHSM1040","3500","LMRT","WHSM0907B","WHSF0940"
"4174","75762_2","BLK HOOD","M",NA,NA,NA,"75096_1","75066_2",NA,"WHSM1040B","3500","LMRB","WHSM0907B","WHSF0940"
"4175","75771_1","BROWN","M",NA,NA,NA,"75065_1","75140_2",NA,"WHSM1052","3500","RM","WHSM0912","WHSF0952"
"4176","75771_2","BROWN","M",NA,NA,NA,"75065_1","75140_2",NA,"WHSM1052B","3500","LMRM","WHSM0912","WHSF0952"
"4177","75776_1","BLK HOOD","M",NA,NA,NA,"75112_1","75169_2",NA,"WHSM1060","3500","LMRC","WHSM0964B","WHSF0960"
"4178","75776_2","BRN HOOD","M",NA,NA,NA,"75112_1","75169_2",NA,"WHSM1060D","3500","LBRM","WHSM0964B","WHSF0960"
"4179","75775_1","BRN HOOD","M",NA,NA,NA,"75140_1","75207_2",NA,"WHSM1002B","3500","LMRC","WHSM0952","WHSF0902B"
"4180","75775_2","BLACK","M",NA,NA,NA,"75140_1","75207_2",NA,"WHSM1002C","3500","LTRB","WHSM0952","WHSF0902B"
"4181","75772_1","BROWN","M",NA,NA,NA,"75146_1","75205_2",NA,"WHSM1021B","3500","RT","WHSM0907D","WHSF0921B"
"4182","75772_2","BRN HOOD","M",NA,NA,NA,"75146_1","75205_2",NA,"WHSM1021C","3500","LBRT","WHSM0907D","WHSF0921B"
"4183","75808_1","BRN HOOD","M",NA,NA,NA,"75205_1","75141_2",NA,"WHSM1019","3500","LCRB","WHSM0921B","WHSF0919"
"4184","75808_2","BRN HOOD","M",NA,NA,NA,"75205_1","75141_2",NA,"WHSM1019B","3500","LCRC","WHSM0921B","WHSF0919"
"4185","75803_1","BLACK","M",NA,NA,NA,"75158_1","75072_2",NA,"WHSM1022","3500","LMRB","WHSM0965B","WHSF0922"
"4186","75803_2","BLACK","M",NA,NA,NA,"75158_1","75072_2",NA,"WHSM1022D","3500","LMRM","WHSM0965B","WHSF0922"
"4187","75805_1","BRN HOOD","M",NA,NA,NA,"75070_1","75157_2",NA,"WHSM1035","3500","LBRB","WHSM0902","WHSF0935"
"4188","75805_2","BRN HOOD","M",NA,NA,NA,"75070_1","75157_2",NA,"WHSM1035B","3500","LBRC","WHSM0902","WHSF0935"
"4189","75809_1","ALBINO","M",NA,NA,NA,"75114_1","75206_2",NA,"WHSM1047","3500","LMRM","WHSM0944","WHSF0947"
"4190","75809_2","ALBINO","M",NA,NA,NA,"75114_1","75206_2",NA,"WHSM1047B","3500","LMRB","WHSM0944","WHSF0947"
"4191","75802_1","BRN HOOD","M",NA,NA,NA,"75184_1","75069_2",NA,"WHSM1050","3500","LCRM","WHSM0927B","WHSF0950"
"4192","75804_1","BLACK","M",NA,NA,NA,"75197_1","75133_2",NA,"WHSM1054","3500","LTRC","WHSM0906","WHSF0954"
"4193","75804_2","BLACK","M",NA,NA,NA,"75197_1","75133_2",NA,"WHSM1054D","3500","LMRT","WHSM0906","WHSF0954"
"4194","75806_1","ALBINO","M",NA,NA,NA,"75089_1","75189_2",NA,"WHSM1005B","3500","LMRC","WHSM0923B","WHSF0905B"
"4195","75806_2","ALBINO","M",NA,NA,NA,"75089_1","75189_2",NA,"WHSM1005C","3500","LBRT","WHSM0923B","WHSF0905B"
"4196","75816_1","BROWN","M",NA,NA,NA,"75074_1","75172_2",NA,"WHSM1026B","3500","RC","WHSM0962","WHSF0926B"
"4197","75816_2","BROWN","M",NA,NA,NA,"75074_1","75172_2",NA,"WHSM1026C","3500","LTRT","WHSM0962","WHSF0926B"
"4198","75797_1","ALBINO","M",NA,NA,NA,"75076_1","75147_2",NA,"WHSM1025","3500","LBRM","WHSM0914","WHSF0925"
"4199","75797_2","BLACK","M",NA,NA,NA,"75076_1","75147_2",NA,"WHSM1025B","3500","LBRC","WHSM0914","WHSF0925"
"4200","75800_1","BLACK","M",NA,NA,NA,"75171_1","75071_2",NA,"WHSM1005","3500","LBRT","WHSM0918B","WHSF0905"
"4201","75800_2","BLACK","M",NA,NA,NA,"75171_1","75071_2",NA,"WHSM1005D","3500","LBRM","WHSM0918B","WHSF0905"
"4202","75799_1","BLK HOOD","M",NA,NA,NA,"75167_1","75077_2",NA,"WHSM1016","3500","LB","WHSM0914B","WHSF0916"
"4203","75799_2","BLACK","M",NA,NA,NA,"75167_1","75077_2",NA,"WHSM1016D","3500","LT","WHSM0914B","WHSF0916"
"4204","75807_1","BRN HOOD","M",NA,NA,NA,"75187_1","75113_2",NA,"WHSM1021","3500","LM","WHSM0922B","WHSF0921"
"4205","75807_2","BRN HOOD","M",NA,NA,NA,"75187_1","75113_2",NA,"WHSM1021D","3500","LM","WHSM0922B","WHSF0921"
"4206","75801_1","ALBINO","M",NA,NA,NA,"75183_1","75097_2",NA,"WHSM1036","3500","LBRC","WHSM0943","WHSF0936"
"4207","75801_2","ALBINO","M",NA,NA,NA,"75183_1","75097_2",NA,"WHSM1036D","3500","LCRT","WHSM0943","WHSF0936"
"4208","75810_1","ALBINO","M",NA,NA,NA,"75202_1","75132_2",NA,"WHSM1057","3500","LCRM","WHSM0924B","WHSF0957"
"4209","75810_2","ALBINO","M",NA,NA,NA,"75202_1","75132_2",NA,"WHSM1057B","3500","LCRB","WHSM0924B","WHSF0957"
"4210","75811_1","BROWN","M",NA,NA,NA,"75091_1","75159_2",NA,"WHSM1065","3500","LTRM","WHSM0951","WHSF0965"
"4211","75811_2","BRN HOOD","M",NA,NA,NA,"75091_1","75159_2",NA,"WHSM1065D","3500","LCRC","WHSM0951","WHSF0965"
"4212","75815_1","BLACK","M",NA,NA,NA,"75086_1","75135_2",NA,"WHSM1010B","3500","LBRB","WHSM0941","WHSF0910B"
"4213","75815_2","BLK HOOD","M",NA,NA,NA,"75086_1","75135_2",NA,"WHSM1010C","3500","LC","WHSM0941","WHSF0910B"
"4214","75798_1","BLK HOOD","M",NA,NA,NA,"75079_1","75139_2",NA,"WHSM1046B","3500","LCRB","WHSM0913","WHSF0946B"
"4215","75798_2","BRN HOOD","M",NA,NA,NA,"75079_1","75139_2",NA,"WHSM1046C","3500","LT","WHSM0913","WHSF0946B"
"4216","75822_1","ALBINO","M",NA,NA,NA,"75111_1","75067_2",NA,"WHSM1004","3500","RT","WHSM0948","WHSF0904"
"4217","75822_2","BLACK","M",NA,NA,NA,"75111_1","75067_2",NA,"WHSM1004D","3500","RT","WHSM0948","WHSF0904"
"4218","75825_1","BLACK","M",NA,NA,NA,"75135_1","75297_2",NA,"WHSM1018","3500","LM","WHSM0910B","WHSF0918"
"4219","75825_2","BROWN","M",NA,NA,NA,"75135_1","75297_2",NA,"WHSM1018D","3500","LM","WHSM0910B","WHSF0918"
"4220","75821_1","BRN HOOD","M",NA,NA,NA,"75081_1","75337_2",NA,"WHSM1032","3500","RT","WHSM0933","WHSF0932"
"4221","75821_2","ALBINO","M",NA,NA,NA,"75081_1","75337_2",NA,"WHSM1032D","3500","LT","WHSM0933","WHSF0932"
"4222","75824_1","BLACK","M",NA,NA,NA,"75066_1","75281_2",NA,"WHSM1037","3500","LB","WHSM0940","WHSF0937"
"4223","75824_2","BLACK","M",NA,NA,NA,"75066_1","75281_2",NA,"WHSM1037D","3500","RM","WHSM0940","WHSF0937"
"4224","75820_1","BROWN","M",NA,NA,NA,"75090_1","75287_2",NA,"WHSM1060B","3500","LC","WHSM0937B","WHSF0960B"
"4225","75820_2","BROWN","M",NA,NA,NA,"75090_1","75287_2",NA,"WHSM1060C","3500","RM","WHSM0937B","WHSF0960B"
"4226","75834_1","BLK HOOD","M",NA,NA,NA,"75098_1","75201_2",NA,"WHSM1036B","3500","RB","WHSM0903","WHSF0936B"
"4227","75834_2","ALBINO","M",NA,NA,NA,"75098_1","75201_2",NA,"WHSM1036C","3500","LTRT","WHSM0903","WHSF0936B"
"4228","75823_1","ALBINO","M",NA,NA,NA,"75068_1","75203_2",NA,"WHSM1062B","3500","LM","WHSM0915","WHSF0962B"
"4229","75833_1","BLACK","M",NA,NA,NA,"75078_1","75285_2",NA,"WHSM1041B","3500","LC","WHSM0923","WHSF0941B"
"4230","75833_2","BLACK","M",NA,NA,NA,"75078_1","75285_2",NA,"WHSM1041C","3500","RB","WHSM0923","WHSF0941B"
"4231","75830_1","BROWN","M",NA,NA,NA,"75297_1","75080_2",NA,"WHSM1049","3500","LB","WHSM0918","WHSF0949"
"4232","75830_2","BROWN","M",NA,NA,NA,"75297_1","75080_2",NA,"WHSM1049B","3500","RB","WHSM0918","WHSF0949"
"4233","75896_1","BRN HOOD","M",NA,NA,NA,"75287_1","75146_2",NA,"WHSM1007H","3500","LTRT","WHSM0960B","WHSF0907D"
"4234","75896_2","BRN HOOD","M",NA,NA,NA,"75287_1","75146_2",NA,"WHSM1007I","3500","LTRM","WHSM0960B","WHSF0907D"
"4235","75832_1","BRN HOOD","M",NA,NA,NA,"75206_1","75079_2",NA,"WHSM1013","3500","RM","WHSM0947","WHSF0913"
"4236","75831_1","BRN HOOD","M",NA,NA,NA,"75337_1","75081_2",NA,"WHSM1033","3500","LC","WHSM0932","WHSF0933"
"4237","75831_2","BLK HOOD","M",NA,NA,NA,"75337_1","75081_2",NA,"WHSM1033B","3500","LT","WHSM0932","WHSF0933"
"4238","75827_1","BRN HOOD","M",NA,NA,NA,"75157_1","75190_2",NA,"WHSM1017","3500","RB","WHSM0935","WHSF0917"
"4239","75829_1","BROWN","M",NA,NA,NA,"75207_1","75091_2",NA,"WHSM1051","3500","LTRT","WHSM0902B","WHSF0951"
"4240","75829_2","BRN HOOD","M",NA,NA,NA,"75207_1","75091_2",NA,"WHSM1051D","3500","RC","WHSM0902B","WHSF0951"
"4241","75826_1","BROWN","M",NA,NA,NA,"75156_1","75184_2",NA,"WHSM1027C","3500","RC","WHSM0955","WHSF0927B"
"4242","75828_1","BLACK","M",NA,NA,NA,"75237_1","75192_2",NA,"WHSM1051B","3500","RC","WHSM0954B","WHSF0951B"
"4243","75828_2","BROWN","M",NA,NA,NA,"75237_1","75192_2",NA,"WHSM1051C","3500","LTRB","WHSM0954B","WHSF0951B"
"4244","75842_1","BROWN","M",NA,NA,NA,"75393_1","75110_2",NA,"WHSM1007","3500","LMRM","WHSM0920","WHSF0907"
"4245","75842_2","BROWN","M",NA,NA,NA,"75393_1","75110_2",NA,"WHSM1007F","3500","LMRT","WHSM0920","WHSF0907"
"4246","75837_1","BLACK","M",NA,NA,NA,"75137_1","75134_2",NA,"WHSM1024D","3500","LTRT","WHSM0926","WHSF0924"
"4247","75840_1","BLK HOOD","M",NA,NA,NA,"75085_1","75095_2",NA,"WHSM1027D","3500","RM","WHSM0901","WHSF0927"
"4248","75838_1","ALBINO","M",NA,NA,NA,"75192_1","75191_2",NA,"WHSM1042B","3500","LC","WHSM0951B","WHSF0942"
"4249","75839_1","BRN HOOD","M",NA,NA,NA,"75122_5","75156_2",NA,"WHSM1055D","3500","LTRB","WHSM0964","WHSF0955"
"4250","75835_1","BLK HOOD","M",NA,NA,NA,"75190_1","75167_2",NA,"WHSM1014C","3500","LM","WHSM0917","WHSF0914B"
"4251","75841_1","ALBINO","M",NA,NA,NA,"75169_1","75171_2",NA,"WHSM1018C","3500","LB","WHSM0960","WHSF0918B"
"4252","75836_1","BROWN","M",NA,NA,NA,"75130_1","75109_2",NA,"WHSM1048C","3500","LMRB","WHSM0910","WHSF0948B"
"4253","75854_1","BROWN","M",NA,NA,NA,"75141_1","75073_2",NA,"WHSM1028B","3500","LTRC","WHSM0919","WHSF0928B"
"4254","75854_2","BROWN","M",NA,NA,NA,"75141_1","75073_2",NA,"WHSM1028C","3500","LMRC","WHSM0919","WHSF0928B"
"4255","75847_1","BRN HOOD","M",NA,NA,NA,"75217_1","75237_2",NA,"WHSM1054C","3500","LMRM","WHSM0939","WHSF0954B"
"4256","75920_1","BROWN","M",NA,NA,NA,"75185_1","75070_2",NA,"WHSM1002","3500","LBRT","WHSM0934","WHSF0902"
"4257","75920_2","BRN HOOD","M",NA,NA,NA,"75185_1","75070_2",NA,"WHSM1002D","3500","LTRC","WHSM0934","WHSF0902"
"4258","75924_1","ALBINO","M",NA,NA,NA,"75095_1","75197_2",NA,"WHSM1006B","3500","LTRM","WHSM0927","WHSF0906"
"4259","75919_1","ALBINO","M",NA,NA,NA,"75138_1","75130_2",NA,"WHSM1010D","3500","RM","WHSM0945","WHSF0910"
"4260","75923_1","BLK HOOD","M",NA,NA,NA,"75072_1","75076_2",NA,"WHSM1014D","3500","LTRT","WHSM0922","WHSF0914"
"4261","75921_1","BRN HOOD","M",NA,NA,NA,"75080_1","75068_2",NA,"WHSM1015C","3500","LMRT","WSHM0949","WHSF0915"
"4262","75922_1","ALBINO","M",NA,NA,NA,"75166_1","75188_2",NA,"WHSM1063C","3500","RC","WHSM0920B","WHSF0963B"
"4263","75925_1","BLACK","M",NA,NA,NA,"75133_1","75158_2",NA,"WHSM1065C","3500","LCRC","WHSM0954","WHSF0965B"
"4264","75926_1","BLK HOOD","M",NA,NA,NA,"75188_1","75235_2",NA,"WHSM1059B","3500","RC","WHSM0963B","WHSF0959"
"4265","75929_1","BLK HOOD","M",NA,NA,NA,"75204_1","75230_1",NA,"WHSM1023C","3500","LMRM","WHSM0907C","WHSF0923B"
"4266","75940_1","BLACK","M",NA,NA,NA,"75186_1","75145_2",NA,"WHSM1032C","3500","LTRB","WHSM0916B","WHSF0932B"
"4267","75927_1","BROWN","M",NA,NA,NA,"75236_1","75204_2",NA,"WHSM1007G","3500","RT","WHSM0904B","WHSF0907C"
"4268","75937_1","BLK HOOD","M",NA,NA,NA,"75073_1","75065_2",NA,"WHSM1012B","3500","LTRB","WHSM0928B","WHSF0912"
"4269","75938_1","ALBINO","M",NA,NA,NA,"75067_1","75138_2",NA,"WHSM1045B","3500","LMRM","WHSM0904","WHSF0945"
"4270","75867_1","BRN HOOD","M",NA,NA,NA,"75110_1","75129_2",NA,"WHSM1063D","3500","LMRB","WHSM0907","WHSF0963"
"4271","75936_1","BLK HOOD","M",NA,NA,NA,"75164_1","75144_2",NA,"WHSM1038C","3500","LTRM","WHSM0961","WHSF0938B"
"4272","75859_1","ALBINO","M",NA,NA,NA,"75170_1","75143_2",NA,"WHSM1028D","3500","LMRB","WHSM0931","WHSF0928"
"4273","75939_1","BLACK","M",NA,NA,NA,"75281_1","75128_2",NA,"WHSM1053","3500","LMRM","WHSM0937","WHSF0953"
"4274","75939_2","ALBINO","M",NA,NA,NA,"75281_1","75128_2",NA,"WHSM1053B","3500","LTRB","WHSM0937","WHSF0953"
"4275","75856_1","BLACK","M",NA,NA,NA,"75136_1","75092_2",NA,"WHSM1056B","3500","LMRT","WHSM0909","WHSF0956"
"4276","75861_1","BLK HOOD","M",NA,NA,NA,"75113_1","75122_6",NA,"WHSM1064D","3500","LTRC","WHSM0921","WHSF0964"
"4277","75866_1","ALBINO","M",NA,NA,NA,"75128_1","75086_2",NA,"WHSM1041D","3500","LTRC","WHSM0953","WHSF0941"
"4278","75865_1","BRN HOOD","M",NA,NA,NA,"75145_1","75164_2",NA,"WHSM1061B","3500","LMRC","WHSM0932B","WHSF0961"
"4279","75941_1","BRN HOOD","M",NA,NA,NA,"75159_1","75170_2",NA,"WHSM1031B","3500","LBRT","WHSM0965","WHSF0931"
"4280","75942_1","BLK HOOD","M",NA,NA,NA,"75191_1","75142_2",NA,"WHSM1038D","3500","LMRB","WHSM0942","WHSF0938"
"4281","75884_1","BRN HOOD","M",NA,NA,NA,"75235_1","75261_2",NA,"WHSM1046D","3500","LBRM","WHSM0959","WHSF0946"
"4282","75886_1","BROWN","M",NA,NA,NA,"75069_1","75111_2",NA,"WHSM1048D","3500","LBRM","WHSM0950","WHSF0948"
"4283","75899_1","BRN HOOD","M",NA,NA,NA,"75143_1","75187_2",NA,"WHSM1022C","3500","LCRM","WHSM0928","WHSF0922B"
"4284","75882_1","BLK HOOD","M",NA,NA,NA,"75144_1","75183_2",NA,"WHSM1043B","3500","LMRT","WHSM0938B","WHSF0943"
"4285","75891_1","BLACK","M",NA,NA,NA,"75201_1","75074_2",NA,"WHSM1062","3500","LRTC","WHSM0936B","WHSF0962"
"4286","75891_2","BLACK","M",NA,NA,NA,"75201_1","75074_2",NA,"WHSM1062D","3500","LMRB","WHSM0936B","WHSF0962"
"4287","75953_1","BLK HOOD","M",NA,NA,NA,"75092_1","75136_2",NA,"WHSM1009","3500","LMRC","WHSM0956","WHSF0909"
"4288","75953_2","BLK HOOD","M",NA,NA,NA,"75092_1","75136_2",NA,"WHSM1009B","3500","LCRT","WHSM0956","WHSF0909"
"4289","75914_1","ALBINO","M",NA,NA,NA,"75206_1","75079_2",NA,"WHSM1013B","3500","LMRT","WHSM0947","WHSF0913"
"4290","75977_1","BLK HOOD","M",NA,NA,NA,"75157_1","75190_2",NA,"WHSM1017B","3500","LBRM","WHSM0935","WHSF0917"
"4291","75952_1","BRN HOOD","M",NA,NA,NA,"75184_1","75069_2",NA,"WHSM1050D","3500","LBRB","WHSM0927B","WHSF0950"
"4292","75932_1","BLACK HOOD","M",NA,NA,NA,"75068_1","75203_2",NA,"WHSM1062C","3500","LBRT","WHSM0915","WHSF0962B"
"4293","76007_1","BROWN","M",NA,NA,NA,"75071_1","75112_2",NA,"WHSM1064C","3500","LBRM","WHSM0905","WHSF0964B"
"4294","75928_1","BLACK","M",NA,NA,NA,"75097_1","75098_2",NA,"WHSM1003B","3500","LTRM","WHSM0936","WHSF0903"
"4295","75680_2","BROWN","F",NA,NA,NA,"75122_5","75156_2",NA,"WHSF1055","3500","LT","WHSM0964","WHSF0955"
"4296","75685_2","BRN HOOD","F",NA,NA,NA,"75156_1","75184_2",NA,"WHSF1027B","3500","RT","WHSM0955","WHSF0927B"
"4297","75693_2","ALBINO","F",NA,NA,NA,"75138_1","75130_2",NA,"WHSF1010","3500","LT","WHSM0945","WHSF0910"
"4298","75692_2","BLK HOOD","F",NA,NA,NA,"75072_1","75076_2",NA,"WHSF1014","3500","RT","WHSM0922","WHSF0914"
