"dna_plate_code","plate_barcode","well","transponder","sample_id_barcode","user_id","date","nanodrop_ng_u_l","x260_280","x260_230","origin","no","storage_box_of_spleen","freezer_location_of_tissue","position_in_box","comments","riptide_plate_number","storage_box_of_extracted_dna_plate","location_of_extracted_dna_plate_box","e","x18","x20","x19","x21","x22","number_written_on_the_top_of_tube","rfid","project_name"
"Olivier04","C9H0ZBXL","C3","933000320047290","320047290","KN","2020-01-08","434.2","1.92","2.04","cohort 8","19","Olivier Box 5 - processed","-80C  #3 Shelf 5 Rack1","D3",NA,"Riptide04","EX-riptide-04/05","-20C #2 Shelf 3 Right Side",NA,NA,NA,NA,NA,NA,NA,"933000320047290","u01_olivier_george_cocaine"
"Olivier04","C9H0ZBXL","D3","933000320047132","320047132","KN","2020-01-08","644","1.88","2.1","cohort 8","20","Olivier Box 5 - processed","-80C  #3 Shelf 5 Rack1","D4",NA,"Riptide04","EX-riptide-04/05","-20C #2 Shelf 3 Right Side",NA,NA,NA,NA,NA,NA,NA,"933000320047132","u01_olivier_george_cocaine"
"Olivier04","C9H0ZBXL","E3","933000320047321","320047321","KN","2020-01-08","609.9","1.86","2.14","cohort 8","21","Olivier Box 5 - processed","-80C  #3 Shelf 5 Rack1","D5",NA,"Riptide04","EX-riptide-04/05","-20C #2 Shelf 3 Right Side",NA,NA,NA,NA,NA,NA,NA,"933000320047321","u01_olivier_george_cocaine"
"Olivier04","C9H0ZBXL","F3","933000320047268","320047268","KN","2020-01-08","487.5","1.87","1.99","cohort 8","22","Olivier Box 5 - processed","-80C  #3 Shelf 5 Rack1","D6",NA,"Riptide04","EX-riptide-04/05","-20C #2 Shelf 3 Right Side",NA,NA,NA,NA,NA,NA,NA,"933000320047268","u01_olivier_george_cocaine"
"Olivier04","C9H0ZBXL","G3","933000320047500","320047500","KN","2020-01-08","110.9","1.94","1.5","cohort 8","23","Olivier Box 5 - processed","-80C  #3 Shelf 5 Rack1","D7",NA,"Riptide04","EX-riptide-04/05","-20C #2 Shelf 3 Right Side",NA,NA,NA,NA,NA,NA,NA,"933000320047500","u01_olivier_george_cocaine"
"Olivier04","C9H0ZBXL","H3","933000320047497","320047497","KN","2020-01-08","386.1","1.87","1.83","cohort 8","24","Olivier Box 5 - processed","-80C  #3 Shelf 5 Rack1","D8",NA,"Riptide04","EX-riptide-04/05","-20C #2 Shelf 3 Right Side",NA,NA,NA,NA,NA,NA,NA,"933000320047497","u01_olivier_george_cocaine"
"Olivier04","C9H0ZBXL","A4","933000320045747","320045747","KN","2020-01-08","355.5","1.89","2.13","cohort 3","25","Olivier Box 5 - processed","-80C  #3 Shelf 5 Rack1","E1",NA,"Riptide04","EX-riptide-04/05","-20C #2 Shelf 3 Right Side",NA,NA,NA,NA,NA,NA,NA,"933000320045747","u01_olivier_george_oxycodone"
"Olivier04","C9H0ZBXL","B4","933000320045655","320045655","KN","2020-01-08","314.2","1.89","0.83","cohort 3","26","Olivier Box 5 - processed","-80C  #3 Shelf 5 Rack1","E2",NA,"Riptide04","EX-riptide-04/05","-20C #2 Shelf 3 Right Side",NA,NA,NA,NA,NA,NA,NA,"933000320045655","u01_olivier_george_oxycodone"
"Olivier04","C9H0ZBXL","C4","933000320045663","320045663","KN","2020-01-08","511.4","1.88","2.17","cohort 3","27","Olivier Box 5 - processed","-80C  #3 Shelf 5 Rack1","E3",NA,"Riptide04","EX-riptide-04/05","-20C #2 Shelf 3 Right Side",NA,NA,NA,NA,NA,NA,NA,"933000320045663","u01_olivier_george_oxycodone"
"Olivier04","C9H0ZBXL","D4","933000320046622","320046622","KN","2020-01-08","429.2","1.89","2.07","cohort 3","28","Olivier Box 5 - processed","-80C  #3 Shelf 5 Rack1","E4",NA,"Riptide04","EX-riptide-04/05","-20C #2 Shelf 3 Right Side",NA,NA,NA,NA,NA,NA,NA,"933000320046622","u01_olivier_george_oxycodone"
"Olivier04","C9H0ZBXL","E4","933000320046133","320046133","KN","2020-01-08","373","1.89","1.95","cohort 3","29","Olivier Box 5 - processed","-80C  #3 Shelf 5 Rack1","E5",NA,"Riptide04","EX-riptide-04/05","-20C #2 Shelf 3 Right Side",NA,NA,NA,NA,NA,NA,NA,"933000320046133","u01_olivier_george_oxycodone"
"Olivier04","C9H0ZBXL","F4","933000320045780","320045780","KN","2020-01-08","547.2","1.89","2.12","cohort 3","30","Olivier Box 5 - processed","-80C  #3 Shelf 5 Rack1","E6",NA,"Riptide04","EX-riptide-04/05","-20C #2 Shelf 3 Right Side",NA,NA,NA,NA,NA,NA,NA,"933000320045780","u01_olivier_george_oxycodone"
"Olivier04","C9H0ZBXL","G4","933000320046604","320046604","KN","2020-01-08","528.5","1.88","2.05","cohort 3","31","Olivier Box 5 - processed","-80C  #3 Shelf 5 Rack1","E7",NA,"Riptide04","EX-riptide-04/05","-20C #2 Shelf 3 Right Side",NA,NA,NA,NA,NA,NA,NA,"933000320046604","u01_olivier_george_oxycodone"
"Olivier04","C9H0ZBXL","H4","933000320046095","320046095","KN","2020-01-08","380.7","1.91","1.96","cohort 3","32","Olivier Box 5 - processed","-80C  #3 Shelf 5 Rack1","E8",NA,"Riptide04","EX-riptide-04/05","-20C #2 Shelf 3 Right Side",NA,NA,NA,NA,NA,NA,NA,"933000320046095","u01_olivier_george_oxycodone"
"Olivier04","C9H0ZBXL","A5","933000320045796","320045796","KN","2020-01-08","297","1.93","2.09","cohort 3","33","Olivier Box 5 - processed","-80C  #3 Shelf 5 Rack1","F1",NA,"Riptide04","EX-riptide-04/05","-20C #2 Shelf 3 Right Side",NA,NA,NA,NA,NA,NA,NA,"933000320045796","u01_olivier_george_oxycodone"
"Olivier04","C9H0ZBXL","B5","933000320045746","320045746","KN","2020-01-08","377.8","1.9","1.66","cohort 3","34","Olivier Box 5 - processed","-80C  #3 Shelf 5 Rack1","F2",NA,"Riptide04","EX-riptide-04/05","-20C #2 Shelf 3 Right Side",NA,NA,NA,NA,NA,NA,NA,"933000320045746","u01_olivier_george_oxycodone"
"Olivier04","C9H0ZBXL","C5","933000320045733","320045733","KN","2020-01-08","537","1.88","2.02","cohort 3","35","Olivier Box 5 - processed","-80C  #3 Shelf 5 Rack1","F3",NA,"Riptide04","EX-riptide-04/05","-20C #2 Shelf 3 Right Side",NA,NA,NA,NA,NA,NA,NA,"933000320045733","u01_olivier_george_oxycodone"
"Olivier04","C9H0ZBXL","D5","933000320046384","320046384","KN","2020-01-08","362.1","1.9","1.75","cohort 3","36","Olivier Box 5 - processed","-80C  #3 Shelf 5 Rack1","F4",NA,"Riptide04","EX-riptide-04/05","-20C #2 Shelf 3 Right Side",NA,NA,NA,NA,NA,NA,NA,"933000320046384","u01_olivier_george_oxycodone"
"Olivier04","C9H0ZBXL","E5","933000320045782","320045782","KN","2020-01-08","461.7","1.89","2.13","cohort 3","37","Olivier Box 5 - processed","-80C  #3 Shelf 5 Rack1","F5",NA,"Riptide04","EX-riptide-04/05","-20C #2 Shelf 3 Right Side",NA,NA,NA,NA,NA,NA,NA,"933000320045782","u01_olivier_george_oxycodone"
"Olivier04","C9H0ZBXL","F5","933000320045654","320045654","KN","2020-01-08","651.8","1.89","2.09","cohort 3","38","Olivier Box 5 - processed","-80C  #3 Shelf 5 Rack1","F6",NA,"Riptide04","EX-riptide-04/05","-20C #2 Shelf 3 Right Side",NA,NA,NA,NA,NA,NA,NA,"933000320045654","u01_olivier_george_oxycodone"
"Olivier04","C9H0ZBXL","G5","933000320045669","320045669","KN","2020-01-08","500.2","1.89","1.85","cohort 3","39","Olivier Box 5 - processed","-80C  #3 Shelf 5 Rack1","F7",NA,"Riptide04","EX-riptide-04/05","-20C #2 Shelf 3 Right Side",NA,NA,NA,NA,NA,NA,NA,"933000320045669","u01_olivier_george_oxycodone"
"Olivier04","C9H0ZBXL","H5","933000320046134","320046134","KN","2020-01-08","349","1.9","2.05","cohort 3","40","Olivier Box 5 - processed","-80C  #3 Shelf 5 Rack1","F8",NA,"Riptide04","EX-riptide-04/05","-20C #2 Shelf 3 Right Side",NA,NA,NA,NA,NA,NA,NA,"933000320046134","u01_olivier_george_oxycodone"
"Olivier04","C9H0ZBXL","A6","933000320045737","320045737","KN","2020-01-08","370.4","1.9","2","cohort 3","41","Olivier Box 5 - processed","-80C  #3 Shelf 5 Rack1","G1",NA,"Riptide04","EX-riptide-04/05","-20C #2 Shelf 3 Right Side",NA,NA,NA,NA,NA,NA,NA,"933000320045737","u01_olivier_george_oxycodone"
"Olivier04","C9H0ZBXL","B6","933000320046388","320046388","KN","2020-01-08","299.3","1.9","1.24","cohort 3","42","Olivier Box 5 - processed","-80C  #3 Shelf 5 Rack1","G2",NA,"Riptide04","EX-riptide-04/05","-20C #2 Shelf 3 Right Side",NA,NA,NA,NA,NA,NA,NA,"933000320046388","u01_olivier_george_oxycodone"
"Olivier04","C9H0ZBXL","C6","933000320046620","320046620","KN","2020-01-08","381.8","1.9","2.09","cohort 3","43","Olivier Box 5 - processed","-80C  #3 Shelf 5 Rack1","G3",NA,"Riptide04","EX-riptide-04/05","-20C #2 Shelf 3 Right Side",NA,NA,NA,NA,NA,NA,NA,"933000320046620","u01_olivier_george_oxycodone"
"Olivier04","C9H0ZBXL","D6","933000320045748","320045748","KN","2020-01-08","389.9","1.89","1.94","cohort 3","44","Olivier Box 5 - processed","-80C  #3 Shelf 5 Rack1","G4",NA,"Riptide04","EX-riptide-04/05","-20C #2 Shelf 3 Right Side",NA,NA,NA,NA,NA,NA,NA,"933000320045748","u01_olivier_george_oxycodone"
"Olivier04","C9H0ZBXL","E6","933000320046619","320046619","KN","2020-01-08","193.8","1.92","1.64","cohort 3","45","Olivier Box 5 - processed","-80C  #3 Shelf 5 Rack1","G5",NA,"Riptide04","EX-riptide-04/05","-20C #2 Shelf 3 Right Side",NA,NA,NA,NA,NA,NA,NA,"933000320046619","u01_olivier_george_oxycodone"
"Olivier04","C9H0ZBXL","F6","933000320046089","320046089","KN","2020-01-08","359.6","1.9","1.9","cohort 3","46","Olivier Box 5 - processed","-80C  #3 Shelf 5 Rack1","G6",NA,"Riptide04","EX-riptide-04/05","-20C #2 Shelf 3 Right Side",NA,NA,NA,NA,NA,NA,NA,"933000320046089","u01_olivier_george_oxycodone"
"Olivier04","C9H0ZBXL","G6","933000320046394","320046394","KN","2020-01-08","302.7","1.89","1.82","cohort 3","47","Olivier Box 5 - processed","-80C  #3 Shelf 5 Rack1","G7",NA,"Riptide04","EX-riptide-04/05","-20C #2 Shelf 3 Right Side",NA,NA,NA,NA,NA,NA,NA,"933000320046394","u01_olivier_george_oxycodone"
"Olivier04","C9H0ZBXL","H6","933000320045995","320045995","KN","2020-01-08","1107","1.87","2.08","cohort 3","48","Olivier Box 5 - processed","-80C  #3 Shelf 5 Rack1","G8",NA,"Riptide04","EX-riptide-04/05","-20C #2 Shelf 3 Right Side",NA,NA,NA,NA,NA,NA,NA,"933000320045995","u01_olivier_george_oxycodone"
"Olivier04","C9H0ZBXL","A7","933000320046142","320046142","KN","2020-01-08","421.8","1.91","1.88","cohort 3","49","Olivier Box 5 - processed","-80C  #3 Shelf 5 Rack1","H1",NA,"Riptide04","EX-riptide-04/05","-20C #2 Shelf 3 Right Side",NA,NA,NA,NA,NA,NA,NA,"933000320046142","u01_olivier_george_oxycodone"
"Olivier04","C9H0ZBXL","B7","933000320046128","320046128","KN","2020-01-08","413.3","1.92","1.7","cohort 3","50","Olivier Box 5 - processed","-80C  #3 Shelf 5 Rack1","H2",NA,"Riptide04","EX-riptide-04/05","-20C #2 Shelf 3 Right Side",NA,NA,NA,NA,NA,NA,NA,"933000320046128","u01_olivier_george_oxycodone"
"Olivier04","C9H0ZBXL","C7","933000320046080","320046080","KN","2020-01-08","448.7","1.9","2.07","cohort 3","51","Olivier Box 5 - processed","-80C  #3 Shelf 5 Rack1","H3",NA,"Riptide04","EX-riptide-04/05","-20C #2 Shelf 3 Right Side",NA,NA,NA,NA,NA,NA,NA,"933000320046080","u01_olivier_george_oxycodone"
"Olivier04","C9H0ZBXL","D7","933000320046100","320046100","KN","2020-01-08","493.6","1.9","1.95","cohort 3","52","Olivier Box 5 - processed","-80C  #3 Shelf 5 Rack1","H4",NA,"Riptide04","EX-riptide-04/05","-20C #2 Shelf 3 Right Side",NA,NA,NA,NA,NA,NA,NA,"933000320046100","u01_olivier_george_oxycodone"
"Olivier04","C9H0ZBXL","E7","933000320045738","320045738","KN","2020-01-08","503.6","1.91","1.85","cohort 3","53","Olivier Box 5 - processed","-80C  #3 Shelf 5 Rack1","H5",NA,"Riptide04","EX-riptide-04/05","-20C #2 Shelf 3 Right Side",NA,NA,NA,NA,NA,NA,NA,"933000320045738","u01_olivier_george_oxycodone"
"Olivier04","C9H0ZBXL","F7","933000320045728","320045728","KN","2020-01-08","317.6","1.9","1.82","cohort 3","54","Olivier Box 5 - processed","-80C  #3 Shelf 5 Rack1","H6",NA,"Riptide04","EX-riptide-04/05","-20C #2 Shelf 3 Right Side",NA,NA,NA,NA,NA,NA,NA,"933000320045728","u01_olivier_george_oxycodone"
"Olivier04","C9H0ZBXL","G7","933000320045798","320045798","KN","2020-01-08","474.4","1.89","1.88","cohort 3","55","Olivier Box 5 - processed","-80C  #3 Shelf 5 Rack1","H7",NA,"Riptide04","EX-riptide-04/05","-20C #2 Shelf 3 Right Side",NA,NA,NA,NA,NA,NA,NA,"933000320045798","u01_olivier_george_oxycodone"
"Olivier04","C9H0ZBXL","H7","933000320046392","320046392","KN","2020-01-08","371.2","1.9","2.03","cohort 3","56","Olivier Box 5 - processed","-80C  #3 Shelf 5 Rack1","H8",NA,"Riptide04","EX-riptide-04/05","-20C #2 Shelf 3 Right Side",NA,NA,NA,NA,NA,NA,NA,"933000320046392","u01_olivier_george_oxycodone"
"Olivier04","C9H0ZBXL","A8","933000320046399","320046399","KN","2020-01-08","410","1.91","2.11","cohort 3","57","Olivier Box 5 - processed","-80C  #3 Shelf 5 Rack1","I1",NA,"Riptide04","EX-riptide-04/05","-20C #2 Shelf 3 Right Side",NA,NA,NA,NA,NA,NA,NA,"933000320046399","u01_olivier_george_oxycodone"
"Olivier04","C9H0ZBXL","B8","933000320046389","320046389","KN","2020-01-08","636.1","1.87","1.41","cohort 3","58","Olivier Box 5 - processed","-80C  #3 Shelf 5 Rack1","I2",NA,"Riptide04","EX-riptide-04/05","-20C #2 Shelf 3 Right Side",NA,NA,NA,NA,NA,NA,NA,"933000320046389","u01_olivier_george_oxycodone"
"Olivier04","C9H0ZBXL","C8","933000320046612","320046612","KN","2020-01-08","421.2","1.91","2.1","cohort 3","59","Olivier Box 5 - processed","-80C  #3 Shelf 5 Rack1","I3",NA,"Riptide04","EX-riptide-04/05","-20C #2 Shelf 3 Right Side",NA,NA,NA,NA,NA,NA,NA,"933000320046612","u01_olivier_george_oxycodone"
"Olivier04","C9H0ZBXL","D8","933000320046614","320046614","KN","2020-01-08","458.8","1.9","1.91","cohort 3","60","Olivier Box 5 - processed","-80C  #3 Shelf 5 Rack1","I4",NA,"Riptide04","EX-riptide-04/05","-20C #2 Shelf 3 Right Side",NA,NA,NA,NA,NA,NA,NA,"933000320046614","u01_olivier_george_oxycodone"
"Olivier04","C9H0ZBXL","E8","933000320046532","320046532","KN","2020-01-08","344.1","1.89","2.03","cohort 3","61","Olivier Box 5 - processed","-80C  #3 Shelf 5 Rack1","I5",NA,"Riptide04","EX-riptide-04/05","-20C #2 Shelf 3 Right Side",NA,NA,NA,NA,NA,NA,NA,"933000320046532","u01_olivier_george_oxycodone"
"Olivier04","C9H0ZBXL","F8","933000320046145","320046145","KN","2020-01-08","764.5","1.85","2.1","cohort 3","62","Olivier Box 5 - processed","-80C  #3 Shelf 5 Rack1","I6",NA,"Riptide04","EX-riptide-04/05","-20C #2 Shelf 3 Right Side",NA,NA,NA,NA,NA,NA,NA,"933000320046145","u01_olivier_george_oxycodone"
"Olivier04","C9H0ZBXL","G8","933000320045783","320045783","KN","2020-01-08","359.8","1.9","1.69","cohort 3","63","Olivier Box 5 - processed","-80C  #3 Shelf 5 Rack1","I7",NA,"Riptide04","EX-riptide-04/05","-20C #2 Shelf 3 Right Side",NA,NA,NA,NA,NA,NA,NA,"933000320045783","u01_olivier_george_oxycodone"
"Olivier04","C9H0ZBXL","H8","933000320045749","320045749","KN","2020-01-08","406","1.9","1.74","cohort 3","64","Olivier Box 5 - processed","-80C  #3 Shelf 5 Rack1","I8",NA,"Riptide04","EX-riptide-04/05","-20C #2 Shelf 3 Right Side",NA,NA,NA,NA,NA,NA,NA,"933000320045749","u01_olivier_george_oxycodone"
"Olivier04","C9H0ZBXL","A9","933000320046544","320046544","KN","2020-01-08","385.8","1.9","1.9","cohort 3","65","Olivier Box 6 - processed","-80C  #3 Shelf 5 Rack1","A1",NA,"Riptide04","EX-riptide-04/05","-20C #2 Shelf 3 Right Side",NA,NA,NA,NA,NA,NA,NA,"933000320046544","u01_olivier_george_oxycodone"
"Olivier04","C9H0ZBXL","B9","933000320046149","320046149","KN","2020-01-08","452.4","1.88","1.59","cohort 3","66","Olivier Box 6 - processed","-80C  #3 Shelf 5 Rack1","A2",NA,"Riptide04","EX-riptide-04/05","-20C #2 Shelf 3 Right Side",NA,NA,NA,NA,NA,NA,NA,"933000320046149","u01_olivier_george_oxycodone"
"Olivier04","C9H0ZBXL","C9","933000320046909","320046909","KN","2020-01-08","423.7","1.9","1.97","cohort 4","67","Olivier Box 6 - processed","-80C  #3 Shelf 5 Rack1","A3",NA,"Riptide04","EX-riptide-04/05","-20C #2 Shelf 3 Right Side",NA,NA,NA,NA,NA,NA,NA,"933000320046909","u01_olivier_george_oxycodone"
"Olivier04","C9H0ZBXL","D9","933000320046917","320046917","KN","2020-01-08","348","1.91","1.7","cohort 4","68","Olivier Box 6 - processed","-80C  #3 Shelf 5 Rack1","A4",NA,"Riptide04","EX-riptide-04/05","-20C #2 Shelf 3 Right Side",NA,NA,NA,NA,NA,NA,NA,"933000320046917","u01_olivier_george_oxycodone"
"Olivier04","C9H0ZBXL","E9","933000320046906","320046906","KN","2020-01-08","383","1.92","1.6","cohort 4","69","Olivier Box 6 - processed","-80C  #3 Shelf 5 Rack1","A5",NA,"Riptide04","EX-riptide-04/05","-20C #2 Shelf 3 Right Side",NA,NA,NA,NA,NA,NA,NA,"933000320046906","u01_olivier_george_oxycodone"
